#PearsID, Field, RA, DEC, zspec, zp_minchi2, zspz_minchi2, zg_minchi2, zp, zspz, zg, zp_zerr_low, zp_zerr_up, zspz_zerr_low, zspz_zerr_up, zg_zerr_low, zg_zerr_up, zp_min_chi2, zspz_min_chi2, zg_min_chi2, zp_bestalpha, zspz_bestalpha, zg_bestalpha, zp_model_idx, zspz_model_idx, zg_model_idx, zp_age, zp_tau, zp_av, zspz_age, zspz_tau, zspz_av, zg_age, zg_tau, zg_av, zp_template_ms, zp_ms, zp_sfr, zp_uv, zp_vj, zspz_template_ms, zspz_ms, zspz_sfr, zspz_uv, zspz_vj, zg_template_ms, zg_ms, zg_sfr, zg_uv, zg_vj
115502, 'GOODS-S', 53.1087627, -27.724079, -99., 1.32, -99., -99., 1.32, -99., -99., 1.31, 1.33, -99., -99., -99., -99., 9.23, -99., -99., 8.56e+10, -99., -99., 822, -99, -99, 9.54, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.403, 3.45e+10, 0., 1.5893, 2.9025, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
119476, 'GOODS-S', 53.1008288, -27.716015, 2.303, 2.25, -99., -99., 2.12, -99., -99., 2., 2.27, -99., -99., -99., -99., 11.66, -99., -99., 1.74e+11, -99., -99., 12012, -99, -99, 9.44, 1., 0.74, -99., -99., -99., -99., -99., -99., 0.5064, 8.836e+10, 0., 0.6143, 1.7516, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
119489, 'GOODS-S', 53.0551239, -27.711379, -99., 0.8, -99., -99., nan, -99., -99., 0.8, 0.8, -99., -99., -99., -99., 5422.7, -99., -99., 2.74e+14, -99., -99., 37638, -99, -99, 7.02, 63.1, 2.58, -99., -99., -99., -99., -99., -99., 0.0001, 4.236e+10, 0., 0.0024, 1.7773, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
59018, 'GOODS-S', 53.1763438, -27.830648, 0.457, 0.45, -99., -99., 0.44, -99., -99., 0.42, 0.46, -99., -99., -99., -99., 301.69, -99., -99., 1.16e+11, -99., -99., 32331, -99, -99, 9.94, 10., 2.21, -99., -99., -99., -99., -99., -99., 0.2807, 3.249e+10, 0., 0.7536, 2.0403, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
109194, 'GOODS-N', 189.4332297, 62.308291, -99., 3.1, -99., -99., 2.99, -99., -99., 2.8, 3.19, -99., -99., -99., -99., 8.49, -99., -99., 2.05e+11, -99., -99., 11881, -99, -99, 9.28, 0.631, 0.74, -99., -99., -99., -99., -99., -99., 0.5375, 1.1e+11, 0., 0.5814, 1.6567, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
119439, 'GOODS-S', 53.0236447, -27.714864, 1.296, 1.28, -99., -99., 1.28, -99., -99., 1.28, 1.29, -99., -99., -99., -99., 46.2, -99., -99., 1.66e+11, -99., -99., 22228, -99, -99, 9.65, 3.98, 1.47, -99., -99., -99., -99., -99., -99., 0.355, 5.888e+10, 0., 0.5673, 1.8259, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
64828, 'GOODS-N', 189.1526445, 62.229665, -99., 3.19, -99., -99., nan, -99., -99., 3.19, 3.19, -99., -99., -99., -99., 3584.77, -99., -99., 2.01e+11, -99., -99., 25463, -99, -99, 7.06, 0.01, 1.84, -99., -99., -99., -99., -99., -99., 0.6209, 1.247e+11, 0., -0.2537, 1.6074, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
104842, 'GOODS-N', 189.3368081, 62.301135, -99., 4.79, -99., -99., 4.17, -99., -99., 4.61, 5.24, -99., -99., -99., -99., 8.24, -99., -99., 7.71e+10, -99., -99., 1662, -99, -99, 8.91, 0.158, 0., -99., -99., -99., -99., -99., -99., 0.6096, 4.703e+10, 0., 0.4523, 1.282, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
55434, 'GOODS-S', 53.204335, -27.837635, 0.605, 1.14, -99., -99., 1.17, -99., -99., 1.05, 1.23, -99., -99., -99., -99., 65.42, -99., -99., 1.86e+11, -99., -99., 26905, -99, -99, 9.72, 1.58, 1.84, -99., -99., -99., -99., -99., -99., 0.4738, 8.825e+10, 0., 1.0374, 2.1506, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
90998, 'GOODS-S', 53.0785178, -27.758117, -99., 0.27, -99., -99., 0.26, -99., -99., 0.27, 0.27, -99., -99., -99., -99., 420.11, -99., -99., 8.6e+10, -99., -99., 14355, -99, -99, 9.63, 0.631, 0.92, -99., -99., -99., -99., -99., -99., 0.4906, 4.22e+10, 0., 1.2879, 2.155, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
89211, 'GOODS-S', 53.1537993, -27.774587, 1.39, 1.26, -99., -99., 1.24, -99., -99., 1.2, 1.3, -99., -99., -99., -99., 1.57, -99., -99., 7.91e+10, -99., -99., 16817, -99, -99, 9.68, 0.631, 1.1, -99., -99., -99., -99., -99., -99., 0.4813, 3.808e+10, 0., 1.3724, 2.2128, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
113457, 'GOODS-N', 189.4363896, 62.314823, -99., 3.34, -99., -99., 3.1, -99., -99., 2.19, 3.57, -99., -99., -99., -99., 23.96, -99., -99., 6.85e+10, -99., -99., 1917, -99, -99, 9.26, 0.398, 0., -99., -99., -99., -99., -99., -99., 0.5535, 3.793e+10, 0., 0.6625, 1.6249, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
44078, 'GOODS-N', 189.2026831, 62.194841, 1.013, 0.95, -99., -99., 0.95, -99., -99., 0.95, 0.95, -99., -99., -99., -99., 33.51, -99., -99., 1.25e+11, -99., -99., 683, -99, -99, 9.16, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5406, 6.741e+10, 0., 1.2179, 2.0393, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
103918, 'GOODS-S', 53.1335047, -27.747705, 0.895, 0.88, -99., -99., 0.88, -99., -99., 0.88, 0.88, -99., -99., -99., -99., 26.46, -99., -99., 9.48e+10, -99., -99., 21601, -99, -99, 9.34, 0.398, 1.47, -99., -99., -99., -99., -99., -99., 0.5375, 5.098e+10, 0., 1.0463, 1.9908, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
28029, 'GOODS-N', 189.1688286, 62.167595, -99., 0.91, -99., -99., 0.89, -99., -99., 0.84, 0.92, -99., -99., -99., -99., 39.59, -99., -99., 1.44e+11, -99., -99., 37117, -99, -99, 9.78, 6.31, 2.58, -99., -99., -99., -99., -99., -99., 0.3106, 4.485e+10, 0., 0.7506, 2.0403, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
24439, 'GOODS-N', 189.1731789, 62.163394, -99., 0.64, -99., -99., nan, -99., -99., 0.64, 0.64, -99., -99., -99., -99., 2401.04, -99., -99., 5.75e+11, -99., -99., 36754, -99, -99, 9.88, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4538, 2.608e+11, 0., 1.4496, 2.4273, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
108497, 'GOODS-S', 53.0930309, -27.735719, -99., 0.68, -99., -99., nan, -99., -99., 0.68, 0.68, -99., -99., -99., -99., 54291.7, -99., -99., 4.07e+11, -99., -99., 468, -99, -99, 9.86, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4041, 1.647e+11, 0., 0.6267, 1.3565, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
88279, 'GOODS-S', 53.1207384, -27.773213, 0.737, 0.89, -99., -99., 0.84, -99., -99., 0.81, 0.95, -99., -99., -99., -99., 152.78, -99., -99., 2.3e+11, -99., -99., 36622, -99, -99, 9.72, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.4782, 1.099e+11, 0., 1.4228, 2.3934, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
14050, 'GOODS-S', 53.1406982, -27.92162, -99., 2.43, -99., -99., 2.42, -99., -99., 2.31, 2.58, -99., -99., -99., -99., 1.45, -99., -99., 8.84e+10, -99., -99., 36598, -99, -99, 9.11, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.4407, 3.895e+10, 0., 0.5154, 1.7102, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
43691, 'GOODS-S', 53.1741747, -27.859784, 1.637, 1.95, -99., -99., 1.92, -99., -99., 1.64, 2.17, -99., -99., -99., -99., 30.84, -99., -99., 2.46e+11, -99., -99., 36737, -99, -99, 9.51, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4674, 1.148e+11, 0., 0.8159, 2.0333, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
100774, 'GOODS-N', 189.2530497, 62.295094, -99., 1.32, -99., -99., nan, -99., -99., 1.32, 1.32, -99., -99., -99., -99., 4926.41, -99., -99., 1.05e+11, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 5.631e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
126958, 'GOODS-S', 53.0448965, -27.696014, -99., 0.88, -99., -99., 0.86, -99., -99., 0.84, 0.88, -99., -99., -99., -99., 233.23, -99., -99., 2.6e+11, -99., -99., 36621, -99, -99, 9.7, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.482, 1.255e+11, 0., 1.3827, 2.3745, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
120498, 'GOODS-N', 189.3974034, 62.329535, -99., 1.15, -99., -99., 1.15, -99., -99., 1.15, 1.15, -99., -99., -99., -99., 238.24, -99., -99., 7.22e+10, -99., -99., 35368, -99, -99, 9.11, 0.01, 2.58, -99., -99., -99., -99., -99., -99., 0.5614, 4.056e+10, 0., 1.1932, 2.1634, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
73974, 'GOODS-S', 53.1377714, -27.802096, 1.186, 1.08, -99., -99., 1.08, -99., -99., 1.05, 1.11, -99., -99., -99., -99., 6.94, -99., -99., 1.17e+11, -99., -99., 16819, -99, -99, 9.72, 0.631, 1.1, -99., -99., -99., -99., -99., -99., 0.4729, 5.546e+10, 0., 1.4185, 2.233, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
120467, 'GOODS-N', 189.378201, 62.328803, -99., 2.04, -99., -99., 2.05, -99., -99., 2.02, 2.07, -99., -99., -99., -99., 5.31, -99., -99., 7.88e+10, -99., -99., 13965, -99, -99, 9.06, 0.158, 0.92, -99., -99., -99., -99., -99., -99., 0.5868, 4.626e+10, 0., 0.8631, 1.6619, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
125510, 'GOODS-S', 53.0844842, -27.704176, -99., 2.48, -99., -99., 2.54, -99., -99., 2.46, 2.54, -99., -99., -99., -99., 4.02, -99., -99., 8.77e+10, -99., -99., 28597, -99, -99, 8.81, 0.1, 2.03, -99., -99., -99., -99., -99., -99., 0.622, 5.457e+10, 0., 0.6978, 1.5507, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
53471, 'GOODS-N', 189.1798216, 62.211731, -99., 0.84, -99., -99., 0.84, -99., -99., 0.84, 0.84, -99., -99., -99., -99., 16.51, -99., -99., 1.39e+11, -99., -99., 10779, -99, -99, 9.38, 0.01, 0.74, -99., -99., -99., -99., -99., -99., 0.5123, 7.144e+10, 0., 1.1873, 2.049, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
119621, 'GOODS-N', 189.4423241, 62.33164, -99., 0.69, -99., -99., 0.68, -99., -99., 0.69, 0.69, -99., -99., -99., -99., 20.32, -99., -99., 3.72e+11, -99., -99., 35766, -99, -99, 9.81, 0.0398, 2.58, -99., -99., -99., -99., -99., -99., 0.4445, 1.655e+11, 0., 1.7131, 2.5127, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
62528, 'GOODS-S', 53.1898804, -27.82671, 0.68, 0.76, -99., -99., 0.75, -99., -99., 0.76, 0.76, -99., -99., -99., -99., 610.24, -99., -99., 7.74e+10, -99., -99., 36609, -99, -99, 9.38, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.5036, 3.898e+10, 0., 0.809, 1.9793, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
56469, 'GOODS-N', 189.2003229, 62.219179, 0.474, 0.48, -99., -99., 0.49, -99., -99., 0.48, 0.49, -99., -99., -99., -99., 55.42, -99., -99., 7.51e+10, -99., -99., 19146, -99, -99, 9.44, 0.398, 1.29, -99., -99., -99., -99., -99., -99., 0.5197, 3.904e+10, 0., 1.1792, 2.0865, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
31831, 'GOODS-S', 53.1732376, -27.880107, -99., 4.94, -99., -99., nan, -99., -99., 4.93, 4.95, -99., -99., -99., -99., 3303.32, -99., -99., 1.24e+15, -99., -99., 20418, -99, -99, 7.02, 63.1, 1.29, -99., -99., -99., -99., -99., -99., 0.0001, 1.915e+11, 0., -0.4722, 1.1281, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
110839, 'GOODS-S', 53.0896555, -27.732986, -99., 0.71, -99., -99., nan, -99., -99., 0.65, 0.71, -99., -99., -99., -99., 4324., -99., -99., 9.86e+10, -99., -99., 467, -99, -99, 9.85, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4064, 4.008e+10, 0., 0.6212, 1.3502, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
75267, 'GOODS-N', 189.2208937, 62.252423, 0.938, 0.94, -99., -99., 0.92, -99., -99., 0.92, 0.94, -99., -99., -99., -99., 11.92, -99., -99., 1.62e+11, -99., -99., 6849, -99, -99, 9.54, 0.398, 0.37, -99., -99., -99., -99., -99., -99., 0.5007, 8.119e+10, 0., 1.246, 2.0724, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
27538, 'GOODS-S', 53.1579628, -27.891968, 1.895, 1.43, -99., -99., 1.44, -99., -99., 1.4, 1.47, -99., -99., -99., -99., 1.49, -99., -99., 7.69e+10, -99., -99., 26527, -99, -99, 9.48, 0.398, 1.84, -99., -99., -99., -99., -99., -99., 0.5128, 3.944e+10, 0., 1.3113, 2.2202, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
117429, 'GOODS-S', 53.0714276, -27.717579, 0.569, 0.94, -99., -99., nan, -99., -99., 0.94, 0.94, -99., -99., -99., -99., 11777.46, -99., -99., 4.32e+12, -99., -99., 37717, -99, -99, 9.4, 63.1, 2.58, -99., -99., -99., -99., -99., -99., 0.0224, 9.655e+10, 0., 0.4841, 1.7734, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
131388, 'GOODS-S', 53.0953249, -27.69028, -99., 1.95, -99., -99., 1.91, -99., -99., 1.62, 2.17, -99., -99., -99., -99., 33.26, -99., -99., 2.88e+11, -99., -99., 31817, -99, -99, 9.51, 1.58, 2.21, -99., -99., -99., -99., -99., -99., 0.4674, 1.344e+11, 0., 0.7671, 1.9746, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
47225, 'GOODS-S', 53.1965434, -27.851664, 0.599, 1.25, -99., -99., 1.26, -99., -99., 1.25, 1.25, -99., -99., -99., -99., 23.51, -99., -99., 2.08e+11, -99., -99., 36483, -99, -99, 9.32, 0.631, 2.58, -99., -99., -99., -99., -99., -99., 0.5354, 1.114e+11, 0., 0.9211, 2.0145, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
27260, 'GOODS-S', 53.1960802, -27.892645, -99., 3.03, -99., -99., 2.68, -99., -99., 2.9, 3.08, -99., -99., -99., -99., 3.15, -99., -99., 1.48e+11, -99., -99., 35359, -99, -99, 8.66, 0.01, 2.58, -99., -99., -99., -99., -99., -99., 0.6287, 9.324e+10, 0., 0.7081, 1.5425, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
89237, 'GOODS-N', 189.2757244, 62.286782, 0.254, 0.35, -99., -99., 0.35, -99., -99., 0.35, 0.37, -99., -99., -99., -99., 1305.12, -99., -99., 3.1e+11, -99., -99., 12286, -99, -99, 9.99, 2.51, 0.74, -99., -99., -99., -99., -99., -99., 0.4371, 1.357e+11, 0., 1.1148, 2.1382, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
76778, 'GOODS-N', 189.1705113, 62.251326, -99., 0.83, -99., -99., 0.91, -99., -99., 0.83, 0.83, -99., -99., -99., -99., 32.87, -99., -99., 8.73e+10, -99., -99., 832, -99, -99, 9.78, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3695, 3.224e+10, 0., 1.1691, 2.5674, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
89212, 'GOODS-S', 53.1285126, -27.772701, 1.018, 0.96, -99., -99., 0.96, -99., -99., 0.96, 0.96, -99., -99., -99., -99., 79.46, -99., -99., 8.38e+10, -99., -99., 11760, -99, -99, 9.32, 0.398, 0.74, -99., -99., -99., -99., -99., -99., 0.5413, 4.535e+10, 0., 0.9118, 1.8442, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
125086, 'GOODS-N', 189.3660802, 62.342984, 1.148, 1.12, -99., -99., 1.11, -99., -99., 1.1, 1.12, -99., -99., -99., -99., 10.82, -99., -99., 2.02e+11, -99., -99., 11767, -99, -99, 9.48, 0.398, 0.74, -99., -99., -99., -99., -99., -99., 0.5128, 1.038e+11, 0., 1.1786, 2.0499, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
17943, 'GOODS-S', 53.1365913, -27.910559, -99., 0.86, -99., -99., nan, -99., -99., 0.86, 0.86, -99., -99., -99., -99., 220444.87, -99., -99., 1.53e+12, -99., -99., 464, -99, -99, 9.8, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4137, 6.332e+11, 0., 0.6102, 1.3474, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
119016, 'GOODS-S', 53.120915, -27.71539, 0.925, 1.07, -99., -99., 1.02, -99., -99., 0.99, 1.09, -99., -99., -99., -99., 51.84, -99., -99., 3.16e+11, -99., -99., 36742, -99, -99, 9.65, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4768, 1.509e+11, 0., 1.0202, 2.1948, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
12378, 'GOODS-S', 53.1379561, -27.923834, 0.63, 0.66, -99., -99., 0.65, -99., -99., 0.64, 0.66, -99., -99., -99., -99., 17.36, -99., -99., 8.32e+10, -99., -99., 9434, -99, -99, 9.6, 0.631, 0.55, -99., -99., -99., -99., -99., -99., 0.4955, 4.123e+10, 0., 1.1993, 2.0774, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
124624, 'GOODS-S', 53.1048552, -27.705219, 1.61, 4.36, -99., -99., nan, -99., -99., 4.36, 4.38, -99., -99., -99., -99., 1625.12, -99., -99., 6.2e+11, -99., -99., 35302, -99, -99, 7.04, 0.01, 2.58, -99., -99., -99., -99., -99., -99., 0.6084, 3.772e+11, 0., -0.0455, 1.907, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
104292, 'GOODS-S', 53.1616111, -27.746921, 0.735, 0.86, -99., -99., 0.83, -99., -99., 0.83, 0.86, -99., -99., -99., -99., 275.23, -99., -99., 2.36e+11, -99., -99., 36746, -99, -99, 9.74, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.472, 1.116e+11, 0., 1.1731, 2.2885, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
23172, 'GOODS-S', 53.1452086, -27.897243, 0.683, 0.67, -99., -99., 0.66, -99., -99., 0.66, 0.67, -99., -99., -99., -99., 22.54, -99., -99., 1.04e+11, -99., -99., 19276, -99, -99, 9.65, 0.631, 1.29, -99., -99., -99., -99., -99., -99., 0.4859, 5.036e+10, 0., 1.3673, 2.2289, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
77522, 'GOODS-S', 53.1725238, -27.788092, 0.64, 0.66, -99., -99., 0.65, -99., -99., 0.66, 0.66, -99., -99., -99., -99., 27.03, -99., -99., 1.84e+11, -99., -99., 9438, -99, -99, 9.7, 0.631, 0.55, -99., -99., -99., -99., -99., -99., 0.477, 8.758e+10, 0., 1.329, 2.1377, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
73239, 'GOODS-N', 189.1535187, 62.244366, -99., 1.37, -99., -99., 1.37, -99., -99., 1.25, 1.47, -99., -99., -99., -99., 18.74, -99., -99., 9.85e+10, -99., -99., 36740, -99, -99, 9.6, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.476, 4.691e+10, 0., 0.9407, 2.1376, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
109238, 'GOODS-S', 53.0988432, -27.73658, 1.966, 1.61, -99., -99., 1.6, -99., -99., 1.58, 1.62, -99., -99., -99., -99., 15.94, -99., -99., 2.73e+11, -99., -99., 24562, -99, -99, 9.57, 2.51, 1.66, -99., -99., -99., -99., -99., -99., 0.413, 1.128e+11, 0., 0.623, 1.8602, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
56922, 'GOODS-S', 53.2181238, -27.833686, 0.85, 0.88, -99., -99., 0.85, -99., -99., 0.82, 0.89, -99., -99., -99., -99., 114.91, -99., -99., 1.16e+11, -99., -99., 19898, -99, -99, 9.8, 6.31, 1.29, -99., -99., -99., -99., -99., -99., 0.3161, 3.661e+10, 0., 0.5683, 1.8388, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
109592, 'GOODS-N', 189.3562126, 62.313886, -99., 0.83, -99., -99., 0.82, -99., -99., 0.81, 0.84, -99., -99., -99., -99., 215.46, -99., -99., 4.49e+11, -99., -99., 37119, -99, -99, 9.81, 6.31, 2.58, -99., -99., -99., -99., -99., -99., 0.3213, 1.443e+11, 0., 0.7758, 2.0628, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
68827, 'GOODS-S', 53.1498858, -27.813999, 1.311, 1.33, -99., -99., 1.33, -99., -99., 1.33, 1.33, -99., -99., -99., -99., 832.83, -99., -99., 1.81e+12, -99., -99., 8193, -99, -99, 9.32, 63.1, 0.37, -99., -99., -99., -99., -99., -99., 0.0192, 3.475e+10, 0., 0.0467, 1.3372, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
120896, 'GOODS-N', 189.4387241, 62.339909, -99., 0.34, -99., -99., 0.34, -99., -99., 0.34, 0.34, -99., -99., -99., -99., 476., -99., -99., 2.43e+11, -99., -99., 12159, -99, -99, 9.94, 1.58, 0.74, -99., -99., -99., -99., -99., -99., 0.4434, 1.076e+11, 0., 1.3533, 2.2099, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
122863, 'GOODS-S', 53.0383046, -27.707113, 0.716, 0.72, -99., -99., 0.73, -99., -99., 0.72, 0.72, -99., -99., -99., -99., 10.94, -99., -99., 1.e+11, -99., -99., 26779, -99, -99, 9.65, 1., 1.84, -99., -99., -99., -99., -99., -99., 0.4896, 4.912e+10, 0., 1.2021, 2.2172, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
47740, 'GOODS-S', 53.1618859, -27.845847, -99., 1.04, -99., -99., 1.03, -99., -99., 0.99, 1.07, -99., -99., -99., -99., 25.08, -99., -99., 3.09e+11, -99., -99., 17066, -99, -99, 9.74, 1.58, 1.1, -99., -99., -99., -99., -99., -99., 0.472, 1.46e+11, 0., 0.9655, 2.0549, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
117828, 'GOODS-N', 189.2958433, 62.324542, -99., 1.15, -99., -99., 1.15, -99., -99., 1.15, 1.15, -99., -99., -99., -99., 70.78, -99., -99., 4.53e+11, -99., -99., 24566, -99, -99, 9.68, 2.51, 1.66, -99., -99., -99., -99., -99., -99., 0.4347, 1.97e+11, 0., 0.7311, 1.954, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
93508, 'GOODS-N', 189.3187315, 62.288729, -99., 1.41, -99., -99., nan, -99., -99., 1.41, 1.41, -99., -99., -99., -99., 9311018.99, -99., -99., 6.97e+12, -99., -99., 434, -99, -99, 9.01, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5441, 3.793e+12, 0., 0.2823, 0.9098, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
78942, 'GOODS-S', 53.1780681, -27.792753, 1.427, 2.08, -99., -99., 1.85, -99., -99., 1.41, 2.1, -99., -99., -99., -99., 21.81, -99., -99., 1.66e+11, -99., -99., 11890, -99, -99, 9.48, 0.631, 0.74, -99., -99., -99., -99., -99., -99., 0.5171, 8.586e+10, 0., 0.9639, 1.9484, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
86854, 'GOODS-N', 189.2822288, 62.271106, 0.94, 0.96, -99., -99., 0.94, -99., -99., 0.93, 0.96, -99., -99., -99., -99., 22.46, -99., -99., 4.53e+11, -99., -99., 36746, -99, -99, 9.74, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.472, 2.14e+11, 0., 1.1731, 2.2885, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
32132, 'GOODS-S', 53.1926192, -27.880285, -99., 1.21, -99., -99., nan, -99., -99., 1.21, 1.21, -99., -99., -99., -99., 20204.06, -99., -99., 1.43e+11, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 7.646e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
97773, 'GOODS-S', 53.1722687, -27.760633, 1.54, 1.47, -99., -99., 1.47, -99., -99., 1.43, 1.5, -99., -99., -99., -99., 66.66, -99., -99., 1.51e+12, -99., -99., 27885, -99, -99, 9.63, 63.1, 1.84, -99., -99., -99., -99., -99., -99., 0.0351, 5.29e+10, 0., 0.4747, 1.7659, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
87790, 'GOODS-N', 189.245088, 62.277174, 0.299, 0.38, -99., -99., nan, -99., -99., 0.37, 0.38, -99., -99., -99., -99., 2487.8, -99., -99., 1.3e+11, -99., -99., 24830, -99, -99, 9.97, 6.31, 1.66, -99., -99., -99., -99., -99., -99., 0.3622, 4.724e+10, 0., 0.7752, 2.0268, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
134787, 'GOODS-S', 53.0902606, -27.682261, 1.045, 1.26, -99., -99., 1.24, -99., -99., 1.17, 1.3, -99., -99., -99., -99., 60.47, -99., -99., 2.58e+11, -99., -99., 37235, -99, -99, 9.68, 10., 2.58, -99., -99., -99., -99., -99., -99., 0.1996, 5.154e+10, 0., 0.6469, 1.9479, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
90791, 'GOODS-S', 53.1149475, -27.767561, 0.67, 0.75, -99., -99., 0.74, -99., -99., 0.75, 0.77, -99., -99., -99., -99., 289.29, -99., -99., 4.58e+11, -99., -99., 36623, -99, -99, 9.74, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.4744, 2.175e+11, 0., 1.4604, 2.411, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
48650, 'GOODS-N', 189.2090322, 62.204725, 0.906, 0.94, -99., -99., 0.94, -99., -99., 0.94, 0.94, -99., -99., -99., -99., 27.09, -99., -99., 1.39e+11, -99., -99., 36615, -99, -99, 9.54, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.5028, 6.999e+10, 0., 1.0818, 2.2018, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
81336, 'GOODS-N', 189.3431863, 62.26205, 0.938, 0.91, -99., -99., 0.91, -99., -99., 0.91, 0.91, -99., -99., -99., -99., 9.4, -99., -99., 1.16e+11, -99., -99., 4388, -99, -99, 9.51, 0.398, 0.18, -99., -99., -99., -99., -99., -99., 0.5065, 5.872e+10, 0., 1.176, 2.0104, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
