#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_uv  zp_vj
114998 GOODS-S 53.1140480 -27.724439 -99.0000 0.67 -99.00 -99.00 0.67 -99.00 -99.00 0.61 0.71 -99.00 -99.00 -99.00 -99.00 1.72 -99.00 -99.00 7.620e+09 -9.900e+01 -9.900e+01 21722 -99 -99 9.300e+00 6.310e-01 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6883 5.248e+09 -0.4464 1.8202
127420 GOODS-N 189.3570420 62.349206 1.0830 1.01 -99.00 -99.00 1.01 -99.00 -99.00 1.00 1.01 -99.00 -99.00 -99.00 -99.00 40.48 -99.00 -99.00 8.400e+11 -9.900e+01 -9.900e+01 13107 -99 -99 9.210e+00 6.310e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0188 1.582e+10 -0.4856 1.3647
47447 GOODS-S 53.1739760 -27.850213 -99.0000 0.56 -99.00 -99.00 0.55 -99.00 -99.00 0.56 0.56 -99.00 -99.00 -99.00 -99.00 4.14 -99.00 -99.00 3.910e+10 -9.900e+01 -9.900e+01 36107 -99 -99 9.160e+00 1.580e-01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7212 2.820e+10 -0.3958 2.0975
79581 GOODS-S 53.1661820 -27.787518 1.0300 1.02 -99.00 -99.00 1.01 -99.00 -99.00 1.01 1.02 -99.00 -99.00 -99.00 -99.00 42.57 -99.00 -99.00 1.690e+11 -9.900e+01 -9.900e+01 2303 -99 -99 9.680e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6448 1.087e+11 -0.5366 1.8166
88578 GOODS-S 53.1034950 -27.774705 -99.0000 0.03 -99.00 -99.00 0.03 -99.00 -99.00 0.03 0.03 -99.00 -99.00 -99.00 -99.00 784.28 -99.00 -99.00 8.090e+07 -9.900e+01 -9.900e+01 69 -99 -99 9.210e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6737 5.452e+07 -0.5592 1.1556
42265 GOODS-S 53.1955400 -27.862246 -99.0000 0.34 -99.00 -99.00 0.34 -99.00 -99.00 0.29 0.38 -99.00 -99.00 -99.00 -99.00 3.94 -99.00 -99.00 1.240e+09 -9.900e+01 -9.900e+01 2043 -99 -99 9.320e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6896 8.518e+08 -0.4950 1.6056
51957 GOODS-N 189.1970430 62.208544 0.4230 0.42 -99.00 -99.00 0.47 -99.00 -99.00 0.42 0.49 -99.00 -99.00 -99.00 -99.00 3.27 -99.00 -99.00 2.260e+09 -9.900e+01 -9.900e+01 2160 -99 -99 9.210e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5908 1.336e+09 -0.5047 1.3542
50107 GOODS-S 53.2107640 -27.847465 0.7560 0.92 -99.00 -99.00 0.86 -99.00 -99.00 0.89 0.93 -99.00 -99.00 -99.00 -99.00 2.02 -99.00 -99.00 2.900e+09 -9.900e+01 -9.900e+01 23046 -99 -99 8.010e+00 1.000e-02 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8276 2.403e+09 -0.4416 1.2091
125948 GOODS-N 189.3628590 62.345730 -99.0000 0.93 -99.00 -99.00 0.91 -99.00 -99.00 0.90 0.94 -99.00 -99.00 -99.00 -99.00 8.33 -99.00 -99.00 1.690e+11 -9.900e+01 -9.900e+01 12989 -99 -99 9.300e+00 3.980e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0362 6.122e+09 -0.4922 1.4127
83834 GOODS-S 53.1581760 -27.781094 0.6300 0.68 -99.00 -99.00 0.67 -99.00 -99.00 0.67 0.68 -99.00 -99.00 -99.00 -99.00 30.08 -99.00 -99.00 1.470e+11 -9.900e+01 -9.900e+01 3160 -99 -99 9.570e+00 3.980e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0637 9.378e+09 -0.5554 1.4110
112133 GOODS-S 53.0739950 -27.729504 -99.0000 0.74 -99.00 -99.00 0.79 -99.00 -99.00 0.67 0.76 -99.00 -99.00 -99.00 -99.00 3.49 -99.00 -99.00 5.670e+09 -9.900e+01 -9.900e+01 9537 -99 -99 9.060e+00 1.000e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5150 2.919e+09 -0.4539 1.3127
28927 GOODS-N 189.1654730 62.169404 0.5080 3.10 -99.00 -99.00 3.11 -99.00 -99.00 3.10 3.11 -99.00 -99.00 -99.00 -99.00 89.09 -99.00 -99.00 1.990e+15 -9.900e+01 -9.900e+01 30258 -99 -99 7.020e+00 6.310e+01 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 3.174e+11 -0.7599 1.5065
106613 GOODS-N 189.2741670 62.304796 0.8550 0.91 -99.00 -99.00 0.90 -99.00 -99.00 0.88 0.95 -99.00 -99.00 -99.00 -99.00 7.33 -99.00 -99.00 1.710e+10 -9.900e+01 -9.900e+01 2656 -99 -99 9.280e+00 6.310e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1923 3.281e+09 -0.5343 1.2690
76467 GOODS-S 53.1725190 -27.796360 -99.0000 0.38 -99.00 -99.00 0.38 -99.00 -99.00 0.38 0.41 -99.00 -99.00 -99.00 -99.00 15.72 -99.00 -99.00 1.140e+10 -9.900e+01 -9.900e+01 2673 -99 -99 9.700e+00 6.310e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3783 4.296e+09 -0.5629 1.5539
86216 GOODS-N 189.1220310 62.270486 0.8310 0.84 -99.00 -99.00 0.84 -99.00 -99.00 0.84 0.84 -99.00 -99.00 -99.00 -99.00 107.25 -99.00 -99.00 1.450e+11 -9.900e+01 -9.900e+01 21594 -99 -99 9.210e+00 3.980e-01 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7125 1.031e+11 -0.4154 1.8070
119714 GOODS-S 53.0927510 -27.714922 -99.0000 0.36 -99.00 -99.00 0.34 -99.00 -99.00 0.27 0.39 -99.00 -99.00 -99.00 -99.00 0.82 -99.00 -99.00 3.700e+08 -9.900e+01 -9.900e+01 4244 -99 -99 8.860e+00 2.510e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7226 2.672e+08 -0.3613 1.2059
65833 GOODS-N 189.2253790 62.231777 0.8500 0.72 -99.00 -99.00 0.72 -99.00 -99.00 0.69 0.73 -99.00 -99.00 -99.00 -99.00 22.67 -99.00 -99.00 4.070e+10 -9.900e+01 -9.900e+01 2433 -99 -99 9.810e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6178 2.513e+10 -0.5517 1.8296
33885 GOODS-S 53.1942420 -27.879146 0.5340 0.55 -99.00 -99.00 0.53 -99.00 -99.00 0.51 0.57 -99.00 -99.00 -99.00 -99.00 4.77 -99.00 -99.00 3.970e+10 -9.900e+01 -9.900e+01 37081 -99 -99 8.660e+00 6.310e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0556 2.207e+09 -0.4547 1.5128
75413 GOODS-N 189.1284940 62.248214 0.8640 0.97 -99.00 -99.00 0.96 -99.00 -99.00 0.96 0.97 -99.00 -99.00 -99.00 -99.00 24.78 -99.00 -99.00 2.420e+10 -9.900e+01 -9.900e+01 19486 -99 -99 8.360e+00 1.580e+00 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1106 2.673e+09 -0.5319 1.2797
42729 GOODS-S 53.2094280 -27.861724 0.5600 0.65 -99.00 -99.00 0.62 -99.00 -99.00 0.61 0.67 -99.00 -99.00 -99.00 -99.00 3.21 -99.00 -99.00 8.360e+08 -9.900e+01 -9.900e+01 27963 -99 -99 7.860e+00 1.000e-02 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8444 7.056e+08 -0.5016 1.3273
117087 GOODS-N 189.4419190 62.321199 -99.0000 0.84 -99.00 -99.00 0.89 -99.00 -99.00 0.82 0.85 -99.00 -99.00 -99.00 -99.00 5.53 -99.00 -99.00 2.230e+10 -9.900e+01 -9.900e+01 2429 -99 -99 9.740e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6016 1.342e+10 -0.5565 1.7497
123477 GOODS-S 53.0898930 -27.706539 0.6270 0.82 -99.00 -99.00 0.82 -99.00 -99.00 0.82 0.82 -99.00 -99.00 -99.00 -99.00 109.01 -99.00 -99.00 2.220e+10 -9.900e+01 -9.900e+01 32841 -99 -99 7.020e+00 1.000e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6177 1.371e+10 -0.7677 1.8522
94821 GOODS-N 189.3369660 62.285189 -99.0000 0.68 -99.00 -99.00 0.72 -99.00 -99.00 0.64 0.71 -99.00 -99.00 -99.00 -99.00 2.90 -99.00 -99.00 6.000e+09 -9.900e+01 -9.900e+01 2166 -99 -99 9.320e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6340 3.803e+09 -0.5175 1.4828
124459 GOODS-N 189.3317750 62.340391 -99.0000 0.96 -99.00 -99.00 0.96 -99.00 -99.00 0.95 0.97 -99.00 -99.00 -99.00 -99.00 12.14 -99.00 -99.00 2.470e+11 -9.900e+01 -9.900e+01 8190 -99 -99 9.260e+00 6.310e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0209 5.164e+09 -0.5091 1.3135
41952 GOODS-N 189.2165750 62.188581 -99.0000 5.79 -99.00 -99.00 5.74 -99.00 -99.00 5.79 5.80 -99.00 -99.00 -99.00 -99.00 42.87 -99.00 -99.00 5.650e+11 -9.900e+01 -9.900e+01 1283 -99 -99 8.410e+00 3.980e-02 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7950 4.493e+11 -0.2977 1.0125
46573 GOODS-S 53.1325460 -27.852912 -99.0000 5.07 -99.00 -99.00 5.07 -99.00 -99.00 5.07 5.07 -99.00 -99.00 -99.00 -99.00 372.99 -99.00 -99.00 4.410e+12 -9.900e+01 -9.900e+01 6453 -99 -99 8.610e+00 1.000e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7707 3.400e+12 -0.3041 1.1375
112682 GOODS-S 53.0851160 -27.728990 0.5750 0.52 -99.00 -99.00 0.55 -99.00 -99.00 0.51 0.52 -99.00 -99.00 -99.00 -99.00 3.73 -99.00 -99.00 7.950e+09 -9.900e+01 -9.900e+01 2421 -99 -99 9.540e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5283 4.199e+09 -0.5505 1.5500
53563 GOODS-N 189.1922300 62.212921 -99.0000 0.91 -99.00 -99.00 0.90 -99.00 -99.00 0.90 0.91 -99.00 -99.00 -99.00 -99.00 1.50 -99.00 -99.00 6.200e+10 -9.900e+01 -9.900e+01 16550 -99 -99 9.160e+00 2.510e-01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7236 4.488e+10 -0.3934 1.7989
54218 GOODS-N 189.1624820 62.212529 0.4850 0.48 -99.00 -99.00 0.47 -99.00 -99.00 0.47 0.50 -99.00 -99.00 -99.00 -99.00 1.39 -99.00 -99.00 1.490e+10 -9.900e+01 -9.900e+01 29357 -99 -99 9.510e+00 1.580e+00 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6112 9.114e+09 -0.4700 1.9603
69827 GOODS-N 189.2012760 62.237959 2.0040 2.21 -99.00 -99.00 2.22 -99.00 -99.00 2.20 2.23 -99.00 -99.00 -99.00 -99.00 15.37 -99.00 -99.00 8.530e+11 -9.900e+01 -9.900e+01 17524 -99 -99 8.660e+00 1.000e+01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0355 3.028e+10 -0.4813 1.2523
115700 GOODS-S 53.1603420 -27.720491 0.1420 0.07 -99.00 -99.00 0.08 -99.00 -99.00 0.07 0.08 -99.00 -99.00 -99.00 -99.00 1.43 -99.00 -99.00 1.730e+08 -9.900e+01 -9.900e+01 2045 -99 -99 9.360e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6908 1.196e+08 -0.4952 1.6680
85131 GOODS-N 189.2343690 62.266372 0.8510 0.94 -99.00 -99.00 0.91 -99.00 -99.00 0.91 0.96 -99.00 -99.00 -99.00 -99.00 3.76 -99.00 -99.00 4.170e+10 -9.900e+01 -9.900e+01 12606 -99 -99 8.760e+00 1.000e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0440 1.832e+09 -0.4819 1.1922
113359 GOODS-S 53.0432850 -27.727127 1.9940 2.19 -99.00 -99.00 2.18 -99.00 -99.00 2.17 2.21 -99.00 -99.00 -99.00 -99.00 6.23 -99.00 -99.00 5.850e+09 -9.900e+01 -9.900e+01 407 -99 -99 7.720e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8493 4.970e+09 -0.4664 0.3579
49261 GOODS-N 189.2010930 62.203861 0.9610 0.97 -99.00 -99.00 0.99 -99.00 -99.00 0.96 1.01 -99.00 -99.00 -99.00 -99.00 5.86 -99.00 -99.00 4.790e+10 -9.900e+01 -9.900e+01 2173 -99 -99 9.480e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6644 3.184e+10 -0.5218 1.6939
110105 GOODS-N 189.4212200 62.310843 0.5710 0.49 -99.00 -99.00 0.49 -99.00 -99.00 0.48 0.51 -99.00 -99.00 -99.00 -99.00 1.12 -99.00 -99.00 1.020e+11 -9.900e+01 -9.900e+01 13138 -99 -99 9.880e+00 6.310e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0759 7.771e+09 -0.5236 1.7006
104616 GOODS-N 189.4191480 62.302836 1.0310 1.41 -99.00 -99.00 1.40 -99.00 -99.00 1.40 1.41 -99.00 -99.00 -99.00 -99.00 198.38 -99.00 -99.00 3.890e+10 -9.900e+01 -9.900e+01 35348 -99 -99 8.110e+00 1.000e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8153 3.173e+10 -0.4016 1.3703
95688 GOODS-S 53.1491960 -27.763622 0.7490 0.74 -99.00 -99.00 0.76 -99.00 -99.00 0.72 0.77 -99.00 -99.00 -99.00 -99.00 9.33 -99.00 -99.00 1.370e+11 -9.900e+01 -9.900e+01 3275 -99 -99 9.360e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0262 3.590e+09 -0.5426 1.2899
89737 GOODS-N 189.2751130 62.273809 -99.0000 0.43 -99.00 -99.00 0.37 -99.00 -99.00 0.39 0.47 -99.00 -99.00 -99.00 -99.00 0.63 -99.00 -99.00 2.780e+08 -9.900e+01 -9.900e+01 13207 -99 -99 8.060e+00 1.000e-02 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8220 2.288e+08 -0.4167 1.0718
56628 GOODS-S 53.1557360 -27.837131 1.3890 0.08 -99.00 -99.00 0.19 -99.00 -99.00 0.08 0.08 -99.00 -99.00 -99.00 -99.00 40.38 -99.00 -99.00 5.760e+06 -9.900e+01 -9.900e+01 506 -99 -99 7.300e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8846 5.093e+06 -0.6893 1.4517
46807 GOODS-N 189.2546440 62.197658 -99.0000 1.36 -99.00 -99.00 1.36 -99.00 -99.00 1.16 1.43 -99.00 -99.00 -99.00 -99.00 16.71 -99.00 -99.00 7.460e+10 -9.900e+01 -9.900e+01 9804 -99 -99 9.630e+00 2.510e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5644 4.209e+10 -0.5201 1.7382
123517 GOODS-S 53.0315880 -27.707238 2.0510 2.19 -99.00 -99.00 2.19 -99.00 -99.00 2.15 2.21 -99.00 -99.00 -99.00 -99.00 2.71 -99.00 -99.00 8.490e+09 -9.900e+01 -9.900e+01 1027 -99 -99 7.910e+00 1.580e-02 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8389 7.121e+09 -0.5105 1.0064
110688 GOODS-N 189.3204590 62.311466 -99.0000 0.83 -99.00 -99.00 0.86 -99.00 -99.00 0.80 0.85 -99.00 -99.00 -99.00 -99.00 1.57 -99.00 -99.00 9.240e+09 -9.900e+01 -9.900e+01 2173 -99 -99 9.480e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6644 6.136e+09 -0.5218 1.6939
101785 GOODS-N 189.2603800 62.297084 1.0180 1.00 -99.00 -99.00 1.00 -99.00 -99.00 1.00 1.01 -99.00 -99.00 -99.00 -99.00 29.51 -99.00 -99.00 1.300e+10 -9.900e+01 -9.900e+01 6823 -99 -99 8.660e+00 3.980e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5404 7.015e+09 -0.4587 1.1075
46349 GOODS-S 53.2103060 -27.850003 -99.0000 5.44 -99.00 -99.00 nan -99.00 -99.00 5.43 5.44 -99.00 -99.00 -99.00 -99.00 12429.74 -99.00 -99.00 8.710e+13 -9.900e+01 -9.900e+01 6455 -99 -99 8.710e+00 1.000e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7678 6.690e+13 -0.2503 1.1884
107106 GOODS-S 53.0748290 -27.742079 1.2230 1.14 -99.00 -99.00 1.12 -99.00 -99.00 1.04 1.19 -99.00 -99.00 -99.00 -99.00 13.38 -99.00 -99.00 5.200e+10 -9.900e+01 -9.900e+01 2428 -99 -99 9.720e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5959 3.099e+10 -0.5568 1.7280
27562 GOODS-S 53.1461680 -27.891951 0.8900 0.81 -99.00 -99.00 0.79 -99.00 -99.00 0.71 0.86 -99.00 -99.00 -99.00 -99.00 2.11 -99.00 -99.00 1.840e+10 -9.900e+01 -9.900e+01 7719 -99 -99 9.760e+00 1.000e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3003 5.532e+09 -0.5396 1.6298
47700 GOODS-N 189.1748000 62.201503 -99.0000 0.48 -99.00 -99.00 0.48 -99.00 -99.00 0.47 0.49 -99.00 -99.00 -99.00 -99.00 103.31 -99.00 -99.00 7.660e+10 -9.900e+01 -9.900e+01 12527 -99 -99 9.930e+00 6.310e+00 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4921 3.770e+10 -0.5259 1.8662
45117 GOODS-N 189.1854140 62.195487 -99.0000 0.99 -99.00 -99.00 1.00 -99.00 -99.00 0.95 1.03 -99.00 -99.00 -99.00 -99.00 2.29 -99.00 -99.00 2.700e+10 -9.900e+01 -9.900e+01 7691 -99 -99 9.010e+00 1.000e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0742 2.006e+09 -0.4909 1.1870
121864 GOODS-N 189.4024620 62.334920 0.5860 0.53 -99.00 -99.00 0.52 -99.00 -99.00 0.52 0.53 -99.00 -99.00 -99.00 -99.00 29.30 -99.00 -99.00 1.770e+11 -9.900e+01 -9.900e+01 3282 -99 -99 9.540e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0384 6.781e+09 -0.5536 1.3910
34244 GOODS-S 53.1710560 -27.876148 -99.0000 2.62 -99.00 -99.00 nan -99.00 -99.00 2.62 2.62 -99.00 -99.00 -99.00 -99.00 3962.73 -99.00 -99.00 1.980e+14 -9.900e+01 -9.900e+01 13040 -99 -99 7.060e+00 6.310e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 3.443e+10 -0.7510 0.9202
74490 GOODS-N 189.1428070 62.246773 0.5070 0.56 -99.00 -99.00 0.55 -99.00 -99.00 0.55 0.57 -99.00 -99.00 -99.00 -99.00 2.21 -99.00 -99.00 1.080e+09 -9.900e+01 -9.900e+01 15912 -99 -99 8.010e+00 2.510e-02 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8231 8.893e+08 -0.4941 1.1812
72787 GOODS-N 189.1476080 62.243757 -99.0000 2.21 -99.00 -99.00 2.21 -99.00 -99.00 2.19 2.25 -99.00 -99.00 -99.00 -99.00 1.75 -99.00 -99.00 2.440e+12 -9.900e+01 -9.900e+01 13096 -99 -99 8.660e+00 6.310e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0057 1.400e+10 -0.4979 1.1763
124908 GOODS-N 189.3705310 62.344045 -99.0000 1.31 -99.00 -99.00 1.31 -99.00 -99.00 1.27 1.36 -99.00 -99.00 -99.00 -99.00 3.64 -99.00 -99.00 6.210e+10 -9.900e+01 -9.900e+01 6963 -99 -99 9.320e+00 6.310e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6896 4.280e+10 -0.4772 1.6692
123701 GOODS-S 53.0980900 -27.707662 -99.0000 0.53 -99.00 -99.00 0.53 -99.00 -99.00 0.48 0.56 -99.00 -99.00 -99.00 -99.00 2.34 -99.00 -99.00 2.150e+09 -9.900e+01 -9.900e+01 16919 -99 -99 9.160e+00 1.000e+00 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5675 1.219e+09 -0.4441 1.5167
119489 GOODS-S 53.0551240 -27.711379 -99.0000 0.86 -99.00 -99.00 nan -99.00 -99.00 0.86 0.86 -99.00 -99.00 -99.00 -99.00 3189.65 -99.00 -99.00 1.860e+11 -9.900e+01 -9.900e+01 35424 -99 -99 7.020e+00 1.580e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4616 8.581e+10 -0.7670 1.8821
105087 GOODS-N 189.2795480 62.302053 -99.0000 5.12 -99.00 -99.00 2.94 -99.00 -99.00 5.11 5.12 -99.00 -99.00 -99.00 -99.00 31.24 -99.00 -99.00 1.850e+12 -9.900e+01 -9.900e+01 4120 -99 -99 8.810e+00 1.580e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7528 1.392e+12 -0.2952 1.2144
97904 GOODS-N 189.3000230 62.290841 0.6810 0.65 -99.00 -99.00 0.64 -99.00 -99.00 0.62 0.65 -99.00 -99.00 -99.00 -99.00 33.98 -99.00 -99.00 5.230e+10 -9.900e+01 -9.900e+01 2683 -99 -99 9.880e+00 6.310e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4668 2.441e+10 -0.5710 1.6837
28405 GOODS-N 189.1958840 62.166573 -99.0000 0.65 -99.00 -99.00 0.63 -99.00 -99.00 0.57 0.67 -99.00 -99.00 -99.00 -99.00 10.94 -99.00 -99.00 4.290e+09 -9.900e+01 -9.900e+01 7089 -99 -99 9.380e+00 1.000e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6492 2.787e+09 -0.4998 1.6261
88325 GOODS-S 53.1484160 -27.775782 0.5250 0.52 -99.00 -99.00 0.52 -99.00 -99.00 0.47 0.58 -99.00 -99.00 -99.00 -99.00 20.68 -99.00 -99.00 1.450e+10 -9.900e+01 -9.900e+01 2561 -99 -99 9.890e+00 3.980e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5699 8.284e+09 -0.5654 1.7863
123766 GOODS-S 53.0519700 -27.706717 -99.0000 0.42 -99.00 -99.00 0.43 -99.00 -99.00 0.42 0.43 -99.00 -99.00 -99.00 -99.00 4.92 -99.00 -99.00 8.610e+09 -9.900e+01 -9.900e+01 21346 -99 -99 9.110e+00 1.580e-01 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7279 6.270e+09 -0.3734 1.8757
113696 GOODS-N 189.3371360 62.317026 -99.0000 0.69 -99.00 -99.00 0.62 -99.00 -99.00 0.41 0.87 -99.00 -99.00 -99.00 -99.00 8.94 -99.00 -99.00 3.500e+10 -9.900e+01 -9.900e+01 36876 -99 -99 9.860e+00 2.510e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6250 2.185e+10 -0.4641 2.3061
59018 GOODS-S 53.1763440 -27.830648 0.4570 0.48 -99.00 -99.00 0.47 -99.00 -99.00 0.46 0.49 -99.00 -99.00 -99.00 -99.00 118.31 -99.00 -99.00 8.410e+11 -9.900e+01 -9.900e+01 37742 -99 -99 9.930e+00 6.310e+01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0847 7.125e+10 -0.4845 2.0387
129244 GOODS-N 189.3488220 62.353617 3.5240 0.15 -99.00 -99.00 0.18 -99.00 -99.00 0.14 0.15 -99.00 -99.00 -99.00 -99.00 137.87 -99.00 -99.00 1.150e+08 -9.900e+01 -9.900e+01 677 -99 -99 8.860e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7330 8.393e+07 -0.3172 1.7658
44285 GOODS-N 189.2532360 62.193461 -99.0000 5.58 -99.00 -99.00 5.40 -99.00 -99.00 5.55 5.61 -99.00 -99.00 -99.00 -99.00 1.03 -99.00 -99.00 6.570e+11 -9.900e+01 -9.900e+01 6453 -99 -99 8.610e+00 1.000e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7707 5.062e+11 -0.3041 1.1375
