# Catalog for all galaxies that matched between 3DHST and PEARS. 
# pears_id field redshift ra dec dn4000 dn4000_err d4000 d4000_err
110065 GOODS-S 1.020 53.069290 -27.734250 1.0641 1.0341 1.0572 0.6565
110145 GOODS-N 1.020 189.347200 62.310300 1.2179 0.3337 1.4108 0.2622
110170 GOODS-S 1.030 53.080290 -27.735900 0.9938 0.4428 0.9795 0.4529
110187 GOODS-S 0.750 53.050660 -27.735790 1.5789 0.0000 1.4205 0.0000
110198 GOODS-S 0.720 53.141860 -27.735610 0.9955 0.0000 1.0084 0.0000
110215 GOODS-S 1.060 53.136850 -27.734980 0.9038 0.5818 1.1484 0.4696
110223 GOODS-N 0.720 189.312900 62.310560 1.0999 0.6342 1.4673 0.3483
110235 GOODS-S 0.900 53.133100 -27.735430 0.7145 0.0000 0.8125 0.6479
110258 GOODS-S 0.900 53.139440 -27.734710 1.0851 0.0000 1.1052 0.1725
110397 GOODS-S 0.900 53.144070 -27.734600 1.2077 0.0000 1.2237 0.1714
110400 GOODS-S 0.670 53.049500 -27.735030 1.0955 0.0000 1.0096 0.0000
110403 GOODS-N 0.950 189.387900 62.310130 1.0057 0.0000 1.0074 0.3064
110440 GOODS-N 0.590 189.318400 62.310290 0.8545 0.3932 0.9733 0.3343
110441 GOODS-N 0.570 189.349500 62.311970 0.9139 0.2294 1.5418 0.2997
110464 GOODS-N 0.590 189.309600 62.311150 1.0345 1.6443 1.3690 1.6377
110487 GOODS-S 0.970 53.141120 -27.732660 1.4563 0.2378 1.7572 0.1955
110493 GOODS-S 0.760 53.073190 -27.734840 1.5080 0.4419 1.3297 0.2216
110498 GOODS-S 1.290 53.100220 -27.734890 1.1168 0.6696 0.3717 0.2691
110595 GOODS-N 0.920 189.373600 62.310330 1.5066 0.0000 1.3251 0.0000
110654 GOODS-S 1.260 53.095520 -27.734270 1.0439 1.3197 0.7150 0.6375
110664 GOODS-S 1.060 53.098430 -27.732670 0.9161 0.6148 1.3289 0.5522
110688 GOODS-N 0.880 189.320500 62.311550 1.1551 0.1566 1.1804 0.1710
110708 GOODS-N 0.980 189.292200 62.310700 0.8864 0.0000 1.3119 0.0000
110712 GOODS-S 0.840 53.134920 -27.734230 0.9508 0.0000 0.8882 0.3706
110727 GOODS-N 1.050 189.382700 62.311590 0.9158 0.2434 0.9347 0.1514
110733 GOODS-S 0.950 53.099190 -27.733100 1.1900 0.0000 1.3736 0.4639
110763 GOODS-S 1.250 53.050640 -27.734080 0.8598 0.6876 0.6960 0.4410
110765 GOODS-S 0.930 53.143820 -27.733220 0.8095 0.0000 1.2349 0.4639
110795 GOODS-S 1.210 53.049250 -27.732010 1.1025 0.5069 0.6845 0.3177
110801 GOODS-S 1.100 53.062030 -27.732860 1.0005 0.4445 1.2343 0.3622
110870 GOODS-S 0.670 53.125100 -27.729790 1.1018 0.1168 1.3595 0.0963
110891 GOODS-S 0.750 53.078180 -27.733450 1.3812 0.0000 1.1864 0.0000
110892 GOODS-S 0.630 53.101560 -27.734210 0.9970 0.3878 1.1622 1.0803
110950 GOODS-S 0.740 53.090120 -27.733910 -1.4562 0.0000 0.0542 0.0506
110962 GOODS-S 1.030 53.132150 -27.734020 0.9032 0.0000 1.3060 0.3937
110971 GOODS-S 1.250 53.072510 -27.733950 -5.2967 202.1983 -1.9904 13.3547
110988 GOODS-S 1.240 53.068860 -27.733460 1.1440 0.7754 1.1648 0.5633
111030 GOODS-S 1.050 53.042570 -27.733020 1.1835 0.5504 1.1356 0.3720
111054 GOODS-N 1.230 189.309100 62.312000 1.1204 1.3062 1.4248 1.4531
111055 GOODS-S 1.220 53.137600 -27.733790 1.5844 2.5452 1.1349 1.7985
111096 GOODS-N 1.020 189.402000 62.311590 1.1421 0.5293 1.2796 0.3687
111108 GOODS-S 0.780 53.088460 -27.733820 0.9655 0.0000 0.7456 0.0000
111122 GOODS-S 0.940 53.137230 -27.733000 1.1454 0.3159 0.8469 0.3580
111151 GOODS-S 0.610 53.116720 -27.732610 0.9831 0.1871 1.0148 0.1380
111194 GOODS-S 0.730 53.133820 -27.733130 1.5039 0.0000 1.1889 0.2082
111351 GOODS-N 0.800 189.289000 62.311650 1.0798 0.0000 1.2306 0.0000
111366 GOODS-S 0.630 53.045480 -27.732850 0.9660 0.2706 0.9758 0.1929
111492 GOODS-S 0.740 53.063880 -27.732680 1.1980 2.2331 0.8638 0.9280
111556 GOODS-S 0.680 53.085210 -27.732020 0.9828 0.2945 1.4106 0.2831
111622 GOODS-S 1.220 53.084120 -27.732290 1.8461 1.9810 0.8511 0.8651
111633 GOODS-S 1.260 53.107460 -27.731200 0.9352 0.3885 0.6987 0.2616
111643 GOODS-S 0.720 53.050800 -27.731430 1.5132 0.5992 1.4569 0.4137
111648 GOODS-N 1.210 189.353800 62.312430 1.3843 0.3700 1.1446 0.2415
111700 GOODS-S 0.970 53.133940 -27.730520 1.1243 0.3340 1.2937 0.2304
111741 GOODS-S 1.110 53.045460 -27.728630 0.9445 0.1119 1.1759 0.0991
111806 GOODS-S 0.850 53.139140 -27.731760 0.9292 0.0000 1.1463 0.0000
111842 GOODS-S 1.310 53.044580 -27.729710 1.4314 0.4764 0.3175 0.1346
111901 GOODS-S 0.640 53.075420 -27.731570 -22.9096 0.0000 -7.5337 71.5059
111919 GOODS-S 0.590 53.128800 -27.731420 0.8480 0.7456 0.9301 0.6755
112039 GOODS-S 0.590 53.071570 -27.731140 2.0919 7.6903 4.2762 21.3665
112070 GOODS-S 1.280 53.090870 -27.731200 1.5305 1.0667 0.7569 0.4525
112093 GOODS-S 1.040 53.042330 -27.726210 1.3628 0.2280 1.5642 0.1869
112095 GOODS-S 1.000 53.041580 -27.731100 0.9010 0.0000 1.5568 0.3514
112100 GOODS-N 0.670 189.398700 62.313120 1.0674 0.2251 1.2008 0.1610
112133 GOODS-S 0.750 53.073990 -27.729500 1.4098 0.4366 1.1654 0.2484
112235 GOODS-N 1.190 189.306600 62.313530 0.9938 0.8460 1.0833 0.7524
112264 GOODS-N 0.730 189.356300 62.313090 1.5197 4.8085 1.7455 3.4493
112301 GOODS-N 1.050 189.335900 62.313440 1.2285 0.0000 1.0477 0.5317
112324 GOODS-S 1.280 53.099820 -27.730300 1.1967 0.2533 0.5147 0.1054
112383 GOODS-N 0.620 189.351600 62.313790 1.2172 0.0000 1.2774 0.2203
112386 GOODS-S 0.830 53.146010 -27.730710 0.9169 0.0000 1.0564 0.0000
112457 GOODS-S 0.970 53.039490 -27.729480 1.2733 0.4787 1.4552 0.4388
112486 GOODS-N 0.810 189.323600 62.314100 1.0402 0.0000 1.2252 0.0684
112614 GOODS-S 0.780 53.112650 -27.730160 0.7460 0.0000 1.7530 0.0000
112617 GOODS-S 1.100 53.039390 -27.726630 0.9038 0.2540 1.1400 0.2514
112682 GOODS-S 0.560 53.085120 -27.728990 1.0990 0.1891 2.4141 0.3556
112745 GOODS-S 1.030 53.145530 -27.729750 1.0698 0.0000 1.1215 0.0000
112746 GOODS-S 0.710 53.144520 -27.729880 1.0365 0.0000 2.1808 0.7979
112747 GOODS-S 0.940 53.099460 -27.729690 0.1164 0.0000 0.0344 2.0256
112754 GOODS-S 1.260 53.101510 -27.729670 1.8822 7.3962 1.0205 2.2958
112764 GOODS-N 1.270 189.324500 62.315560 1.2774 0.1556 0.6543 0.0707
112789 GOODS-S 0.660 53.106110 -27.724320 1.2844 0.1393 1.7281 0.1254
112827 GOODS-S 0.950 53.141040 -27.726180 1.1886 0.3934 1.1919 0.2818
112840 GOODS-S 1.040 53.134730 -27.729400 1.0536 0.0000 1.2602 0.2892
112881 GOODS-S 0.960 53.065110 -27.729700 1.2894 1.8171 0.8398 1.0092
112927 GOODS-S 0.870 53.051200 -27.729280 1.2445 0.4689 1.0178 0.6869
112943 GOODS-S 0.730 53.104420 -27.728510 1.4206 0.0000 1.3197 0.0786
112960 GOODS-S 1.020 53.048550 -27.729460 1.3319 0.0000 1.8616 0.9181
112989 GOODS-S 1.130 53.118690 -27.728750 1.1168 0.5728 1.4072 0.5547
112992 GOODS-N 1.250 189.313300 62.315060 1.1209 0.6330 1.2746 0.4434
113055 GOODS-S 1.250 53.118790 -27.728560 1.2060 0.9533 1.0977 0.5839
113107 GOODS-S 0.890 53.136860 -27.728360 1.0015 0.0000 1.0062 0.0000
113162 GOODS-N 0.590 189.313600 62.314570 1.2224 0.8413 1.0977 0.5387
113169 GOODS-S 1.120 53.102240 -27.728420 1.3686 0.8363 1.0791 0.5356
113184 GOODS-S 0.790 53.118020 -27.727930 0.9791 0.3580 1.2117 0.3140
113191 GOODS-N 1.260 189.369200 62.315380 1.2242 0.6157 0.8834 0.3622
113270 GOODS-S 0.560 53.110950 -27.727820 0.9006 0.3448 1.9942 0.6206
113279 GOODS-S 0.640 53.075520 -27.727750 1.1306 0.5157 1.1995 0.3657
113298 GOODS-S 1.080 53.041830 -27.725870 1.0030 0.1158 1.4598 0.1235
113361 GOODS-S 0.660 53.113240 -27.726630 1.1287 0.2723 1.5272 0.2506
113364 GOODS-S 1.080 53.062080 -27.728090 1.0954 1.0971 1.2399 0.8720
113375 GOODS-S 1.070 53.132690 -27.724840 1.1052 0.5938 1.9247 0.7428
113409 GOODS-S 0.680 53.106300 -27.727950 0.9622 1.1203 1.2605 1.0894
113434 GOODS-S 1.110 53.092300 -27.727520 1.0427 1.3107 1.4281 1.0308
113474 GOODS-S 0.880 53.051750 -27.728000 1.5185 1.7705 1.3432 1.0012
113482 GOODS-S 0.700 53.131020 -27.727760 1.0365 0.0000 1.2876 0.2200
113506 GOODS-N 0.840 189.353300 62.315380 1.3280 0.0000 1.5700 0.0000
113548 GOODS-S 1.100 53.070300 -27.727870 0.6061 1.0175 1.0087 0.9425
113555 GOODS-S 0.730 53.114880 -27.725390 1.4487 0.2295 1.2340 0.1310
113558 GOODS-S 1.230 53.147450 -27.727690 3.4181 8.7820 1.7065 3.7143
113595 GOODS-N 0.610 189.347000 62.314990 0.8159 0.3733 0.6734 0.1862
113600 GOODS-N 1.180 189.364500 62.315250 -0.7444 1.9378 0.0697 1.9701
113678 GOODS-S 0.980 53.061180 -27.726960 1.1415 0.1905 1.2798 0.1599
113685 GOODS-S 0.960 53.044020 -27.727460 1.0383 0.8562 1.0372 0.5994
113696 GOODS-N 0.730 189.337100 62.317120 1.4902 0.5352 1.3147 0.3262
113730 GOODS-S 1.200 53.140740 -27.727580 1.0611 1.2032 1.3965 0.7161
113746 GOODS-N 0.740 189.353800 62.316080 1.5064 0.0000 1.3495 0.0000
113815 GOODS-S 0.710 53.092290 -27.727120 1.2550 0.0000 1.4046 0.0000
113842 GOODS-S 0.740 53.070840 -27.727330 1.2899 0.0000 0.8604 0.0000
113877 GOODS-S 1.230 53.107880 -27.726220 1.3941 0.4105 1.2284 0.2789
113895 GOODS-S 1.210 53.108010 -27.725740 -0.0460 1.6308 0.9522 1.9051
113919 GOODS-S 1.190 53.103740 -27.727150 1.0730 0.6863 1.2674 0.5768
114024 GOODS-S 0.760 53.133340 -27.726830 1.6098 0.0000 1.3251 0.0000
114057 GOODS-S 0.740 53.050960 -27.726910 1.5981 0.0000 1.6997 0.0000
114077 GOODS-S 0.700 53.076020 -27.726800 3.4630 12.2820 2.7788 5.1369
114100 GOODS-S 1.310 53.086350 -27.727090 1.9786 4.1663 0.3690 0.5007
114108 GOODS-S 0.730 53.095890 -27.725410 1.9131 0.4421 1.7717 0.2220
114115 GOODS-S 0.650 53.061450 -27.726740 1.1927 1.1959 2.3188 1.7888
114221 GOODS-S 0.650 53.055110 -27.725770 1.0395 0.6353 1.3579 0.5396
114230 GOODS-S 1.080 53.042170 -27.725930 0.9761 0.2452 1.4631 0.2838
114244 GOODS-S 1.050 53.139930 -27.726240 1.0405 0.6993 0.8997 0.4083
114275 GOODS-N 0.950 189.317000 62.316990 1.2533 0.0000 1.1755 0.1188
114298 GOODS-S 0.740 53.069140 -27.726570 1.5490 0.0000 1.2345 0.0000
114392 GOODS-S 0.560 53.095630 -27.725860 1.4365 0.9751 3.2074 1.9440
114628 GOODS-N 0.820 189.397200 62.321720 1.2396 0.1297 1.5377 0.1137
114644 GOODS-S 0.750 53.063400 -27.725000 1.3045 0.3741 1.1694 0.2349
114657 GOODS-S 1.230 53.045640 -27.724930 1.4219 0.2624 1.2995 0.1836
114767 GOODS-S 0.580 53.140780 -27.725340 0.9578 0.2996 1.4100 0.4195
114779 GOODS-S 0.760 53.070760 -27.725260 0.7230 0.0000 0.6548 0.0000
114932 GOODS-S 0.800 53.094090 -27.723820 0.8948 0.1667 0.7984 0.1225
114960 GOODS-S 0.930 53.102800 -27.725240 1.0178 0.0000 1.4956 0.0000
114978 GOODS-S 0.710 53.054710 -27.723820 7.0222 1.4018 2.7057 0.5168
114998 GOODS-S 0.750 53.114050 -27.724440 1.3189 0.0000 1.2766 0.1691
115024 GOODS-S 1.150 53.046170 -27.725090 1.2780 1.6557 1.4579 1.1969
115210 GOODS-S 1.150 53.093270 -27.724510 -12.7915 534.6184 -0.0201 5.1091
115258 GOODS-S 1.120 53.041670 -27.724330 0.6909 0.6548 0.7733 0.5562
115288 GOODS-S 1.050 53.130940 -27.723380 1.2060 0.4028 1.5598 0.2791
115319 GOODS-S 0.730 53.070690 -27.724110 1.5196 0.4908 1.3852 0.3174
115331 GOODS-S 0.730 53.094720 -27.723570 1.3485 0.2220 1.1836 0.1325
115422 GOODS-S 0.640 53.070820 -27.723750 0.8206 0.9270 0.8991 0.6324
115446 GOODS-S 1.170 53.125300 -27.721950 1.3996 0.1900 1.4009 0.1406
115449 GOODS-S 0.770 53.051370 -27.724160 1.3359 0.0000 0.9861 0.0000
115462 GOODS-S 0.640 53.097520 -27.721270 1.1480 0.1184 1.2878 0.0917
115491 GOODS-S 0.730 53.138720 -27.724350 1.3122 0.0000 0.8540 0.7286
115544 GOODS-S 0.910 53.058180 -27.723700 1.0499 0.0000 1.1720 0.2440
115589 GOODS-S 0.810 53.066030 -27.723640 1.2739 0.0000 1.5866 0.0000
115636 GOODS-N 0.950 189.331300 62.319370 1.1815 0.3015 1.1528 0.3032
115683 GOODS-S 0.620 53.118290 -27.723210 0.8521 0.3385 0.8426 0.2214
115684 GOODS-S 1.160 53.056280 -27.723210 1.0972 0.9323 1.4953 1.0538
115723 GOODS-S 1.290 53.055610 -27.723440 0.8108 0.9665 0.2584 0.3815
115761 GOODS-S 0.670 53.105790 -27.723530 1.8857 0.0000 1.4717 0.0000
115775 GOODS-S 1.110 53.130470 -27.723100 0.8479 0.2858 1.1420 0.2368
115794 GOODS-S 1.040 53.128100 -27.721500 1.1084 0.2082 1.2371 0.1621
115830 GOODS-N 0.870 189.293300 62.318610 0.8409 0.0000 1.0682 0.2555
115877 GOODS-S 1.090 53.109920 -27.722650 0.8491 0.2359 0.9896 0.1775
115928 GOODS-S 0.880 53.110110 -27.723050 0.7647 1.0508 0.5242 0.6255
115999 GOODS-S 1.260 53.052040 -27.722650 1.5668 1.2593 0.7391 0.5178
116031 GOODS-S 0.620 53.063490 -27.720270 1.1284 0.2570 1.1224 0.1670
116124 GOODS-S 0.750 53.114730 -27.723000 1.3035 0.0000 1.0962 0.0000
116154 GOODS-S 1.100 53.109060 -27.722400 0.9429 0.0000 0.9816 0.4863
116157 GOODS-S 1.090 53.124470 -27.721590 0.9960 0.2407 1.1662 0.2364
116174 GOODS-S 0.660 53.146590 -27.722580 1.3480 0.6310 1.7505 0.4164
116185 GOODS-S 0.930 53.133200 -27.723080 0.9434 0.0000 0.5789 0.0000
116230 GOODS-S 1.250 53.132220 -27.722100 1.6533 0.8898 1.1362 0.5075
116236 GOODS-N 1.260 189.351100 62.319810 1.1155 0.5384 0.8023 0.3030
116260 GOODS-S 1.000 53.063660 -27.722950 0.9319 1.7053 1.6965 1.9563
116284 GOODS-S 1.120 53.112880 -27.719910 1.0322 0.1823 1.0644 0.1436
116285 GOODS-S 1.260 53.134540 -27.722340 1.1507 1.8907 1.2446 1.8046
116349 GOODS-S 1.190 53.108260 -27.721930 -5.3909 22.7600 -11.5655 38.5145
116350 GOODS-S 0.570 53.061080 -27.722170 0.9412 0.1595 1.3992 0.1880
116364 GOODS-S 0.840 53.115480 -27.722850 3.0956 0.0000 2.0238 0.0000
116370 GOODS-S 1.090 53.062030 -27.722030 1.0508 0.4031 1.0621 0.5464
116400 GOODS-N 1.280 189.296700 62.319070 0.9605 1.6656 0.7850 0.9842
116423 GOODS-S 0.620 53.097180 -27.722400 1.1115 3.3677 0.6017 1.4703
116507 GOODS-S 1.210 53.116740 -27.722150 0.8176 1.3117 1.1119 1.1158
116527 GOODS-N 0.840 189.360800 62.319990 0.9849 0.4521 1.1232 0.3240
116653 GOODS-S 0.740 53.077630 -27.721490 1.5428 0.3748 1.2824 0.2218
116724 GOODS-S 0.680 53.128730 -27.721140 1.2316 0.3243 1.6156 0.2960
116765 GOODS-S 1.010 53.048110 -27.720190 1.1511 0.4990 1.4598 0.3958
116802 GOODS-S 0.670 53.091080 -27.720700 0.8518 0.4339 1.1242 0.3077
116889 GOODS-N 0.580 189.382300 62.320610 2.5242 10.7351 3.6141 13.3336
117002 GOODS-S 1.040 53.055890 -27.721100 0.9814 0.8227 0.8879 0.4430
117066 GOODS-S 0.730 53.142560 -27.719140 1.2484 0.2889 1.0860 0.1708
117116 GOODS-S 0.780 53.075150 -27.721110 1.2071 0.0000 1.0460 0.0000
117138 GOODS-S 0.640 53.072350 -27.718690 1.1181 0.1282 1.1961 0.0944
117202 GOODS-S 0.640 53.039090 -27.721120 0.8536 0.0000 0.5212 0.3148
117222 GOODS-S 0.670 53.122570 -27.719730 0.9465 0.4434 1.2023 0.3725
117225 GOODS-S 0.970 53.108200 -27.720150 1.4598 0.0000 1.7664 0.4145
117333 GOODS-S 0.940 53.070960 -27.719950 1.2782 2.7842 1.7286 2.8388
117376 GOODS-S 1.010 53.082200 -27.718190 1.1682 0.2216 1.3584 0.1835
117429 GOODS-S 0.640 53.071430 -27.717580 1.1011 0.1097 1.2065 0.0830
117521 GOODS-S 0.640 53.090490 -27.720320 1.2407 0.0000 1.4020 0.0000
117548 GOODS-S 1.110 53.110730 -27.720080 0.7196 0.0000 1.1514 1.2139
117560 GOODS-S 0.670 53.120790 -27.720480 0.9190 0.6489 1.2011 0.5237
117575 GOODS-S 0.630 53.125040 -27.719820 0.9343 0.8993 0.9940 0.5464
117608 GOODS-S 0.640 53.081630 -27.717720 1.4067 0.2002 1.8464 0.1828
117648 GOODS-S 0.750 53.056760 -27.719510 1.3734 1.0355 0.9651 0.5052
117686 GOODS-S 0.680 53.076050 -27.719710 1.0971 0.0000 1.3283 0.0000
117714 GOODS-S 0.910 53.061650 -27.720020 1.4295 0.0000 0.9140 0.0000
117715 GOODS-N 0.990 189.400000 62.322160 1.0923 0.4257 1.2874 0.3001
117725 GOODS-S 0.750 53.040440 -27.713370 1.5336 0.1669 1.4417 0.1088
117748 GOODS-S 0.680 53.126730 -27.720060 0.4603 0.0000 0.8771 0.7038
117770 GOODS-S 1.070 53.119380 -27.719760 0.9862 0.3495 1.2914 0.3031
117790 GOODS-S 0.680 53.136510 -27.719180 1.1698 0.5232 1.3971 0.4052
117825 GOODS-N 0.630 189.395800 62.323650 1.1460 0.1366 1.2777 0.1049
117847 GOODS-N 0.880 189.375100 62.322570 1.0354 0.4563 1.0965 0.3214
117864 GOODS-S 0.960 53.072560 -27.719860 0.6433 0.0000 0.5434 0.2340
117865 GOODS-S 1.040 53.130040 -27.719550 1.0556 0.0000 1.2463 0.2292
117997 GOODS-S 0.680 53.111220 -27.719270 0.9674 0.1412 1.2384 0.3510
118014 GOODS-S 0.950 53.098680 -27.719090 0.9633 0.0000 0.9540 0.0000
118024 GOODS-S 1.220 53.146900 -27.718680 1.6907 0.7755 1.7871 0.5542
118077 GOODS-S 1.130 53.124440 -27.719190 0.7655 1.1830 2.0999 1.2437
118148 GOODS-N 0.910 189.387300 62.323280 1.0701 0.2300 1.0479 0.1571
118155 GOODS-S 0.870 53.128120 -27.718580 1.1369 0.0000 1.2224 0.1103
118167 GOODS-S 0.570 53.068400 -27.717530 1.0211 0.4497 1.7908 0.6345
118171 GOODS-S 0.930 53.096800 -27.719070 1.2559 0.0000 1.4176 0.0000
118182 GOODS-S 0.620 53.122550 -27.719280 -0.3807 0.7940 2.6012 681.5083
118193 GOODS-S 1.170 53.073140 -27.718190 2.2412 0.3075 3.6600 0.3647
118196 GOODS-S 1.220 53.087300 -27.718460 1.0670 0.8740 1.1031 0.6961
118251 GOODS-S 0.940 53.112730 -27.718720 1.0980 0.0000 1.3331 0.0000
118313 GOODS-S 0.570 53.070960 -27.718850 1.7278 4.7122 2.2928 5.3681
118319 GOODS-N 1.150 189.391000 62.322850 1.0250 0.6898 1.2205 0.5022
118335 GOODS-N 1.230 189.391100 62.323040 1.2641 0.7440 1.2055 0.5671
118394 GOODS-N 0.880 189.370400 62.323320 0.8846 0.0000 0.9804 0.0000
118421 GOODS-S 1.290 53.127470 -27.718320 1.0613 1.4243 0.4494 0.6669
118434 GOODS-S 1.130 53.049690 -27.718130 1.3049 0.5480 1.4173 0.3958
118438 GOODS-S 0.740 53.063210 -27.718290 5.2540 44.5815 1.4933 3.4664
118448 GOODS-S 0.660 53.069290 -27.717550 1.0743 0.2421 1.2550 0.1912
118455 GOODS-S 1.030 53.059860 -27.716270 1.1757 0.1273 1.4119 0.1051
118459 GOODS-S 0.680 53.095250 -27.717270 1.0711 0.3350 1.2368 0.2623
118526 GOODS-S 0.640 53.073530 -27.717390 1.0345 0.1752 1.1722 0.1325
118534 GOODS-N 0.990 189.370500 62.323520 1.0816 0.0000 1.0964 0.3969
118660 GOODS-S 1.220 53.064400 -27.717720 1.4533 0.6847 1.1642 0.4681
118673 GOODS-S 0.740 53.091410 -27.717610 1.3103 0.0000 1.1068 0.0000
118687 GOODS-S 0.750 53.071790 -27.717880 0.4376 14.9127 7.4818 179.2948
118755 GOODS-S 0.600 53.110970 -27.717770 1.1179 0.4724 1.3671 0.4049
118772 GOODS-S 1.060 53.051190 -27.717210 0.9516 0.5225 1.0082 0.5196
118864 GOODS-N 1.210 189.384800 62.326200 1.5104 1.2150 1.4486 0.9810
118925 GOODS-S 0.740 53.145720 -27.717370 1.5222 1.9922 1.5024 1.6026
119016 GOODS-S 1.100 53.120910 -27.715390 0.9508 0.1310 1.2211 0.1241
119076 GOODS-S 0.650 53.121260 -27.717480 1.2378 2.4878 1.4010 2.0250
119088 GOODS-S 0.640 53.073420 -27.715950 1.1301 0.1525 1.2488 0.1364
119137 GOODS-S 0.840 53.146690 -27.717650 1.0891 0.0000 1.3734 0.0000
119164 GOODS-S 0.900 53.111620 -27.717320 1.8224 0.0000 1.3739 0.7388
119191 GOODS-N 1.020 189.388600 62.326780 1.2933 0.2691 1.6891 0.2484
119193 GOODS-S 0.780 53.057750 -27.713590 1.4146 0.1480 1.2889 0.0938
119260 GOODS-S 0.690 53.101060 -27.717260 1.3504 0.0000 1.6742 0.0000
119278 GOODS-S 0.910 53.103180 -27.716060 1.1439 0.0000 1.4265 0.0000
119341 GOODS-S 0.740 53.070030 -27.716600 1.0944 0.0000 1.0485 0.0000
119470 GOODS-S 1.040 53.097800 -27.716070 1.2321 0.6773 1.1848 0.3733
119489 GOODS-S 0.630 53.055120 -27.711380 1.0994 0.1082 1.2040 0.0812
119493 GOODS-S 1.060 53.058680 -27.716360 0.7215 0.8528 1.1496 0.6934
119504 GOODS-S 0.950 53.112590 -27.715660 1.1286 0.2835 1.1576 0.2084
119612 GOODS-S 1.010 53.079780 -27.716200 1.0790 0.0000 1.1262 0.1805
119616 GOODS-N 1.030 189.363100 62.328060 1.2282 0.3087 1.2425 0.2802
119666 GOODS-S 1.000 53.056510 -27.715670 1.1272 0.2520 1.3131 0.2680
119672 GOODS-N 0.590 189.384500 62.327940 0.9733 1.3574 1.1787 1.2135
119684 GOODS-N 1.060 189.350400 62.326910 0.9056 0.6827 1.0290 0.6109
119702 GOODS-S 1.060 53.057250 -27.715320 0.9803 0.2525 1.0541 0.1834
119722 GOODS-S 1.110 53.061410 -27.716190 1.0647 0.0000 0.8386 0.7008
119723 GOODS-N 0.800 189.350400 62.327610 1.0766 0.1243 1.1406 0.0930
119744 GOODS-S 0.740 53.041210 -27.715130 2.3540 3.4442 2.7540 3.1270
119747 GOODS-S 0.730 53.108340 -27.716400 1.8470 0.0000 1.6187 0.0000
119774 GOODS-S 0.810 53.059440 -27.715070 1.3484 0.0000 1.4970 0.0000
119873 GOODS-S 0.910 53.147720 -27.715600 0.9585 0.0000 1.0052 0.7323
119879 GOODS-N 1.050 189.360000 62.329180 1.3070 0.1597 1.4842 0.1304
119880 GOODS-S 1.050 53.099900 -27.715800 0.5209 0.0000 0.8237 0.8964
119893 GOODS-S 1.090 53.080640 -27.715700 1.7086 2.0677 3.7263 2.8843
119927 GOODS-S 0.730 53.040410 -27.715390 1.0708 0.0000 1.0341 0.0000
119951 GOODS-S 1.140 53.061000 -27.715600 1.5594 0.9974 1.7759 0.8392
119960 GOODS-S 0.630 53.044110 -27.714980 1.1982 0.3546 1.3468 0.3544
119997 GOODS-S 0.730 53.044430 -27.715420 1.7234 0.0000 2.6528 0.0000
120095 GOODS-S 0.770 53.059120 -27.715270 2.2400 0.0000 1.9762 0.0000
120099 GOODS-S 1.060 53.124950 -27.714590 0.9750 0.2312 1.1006 0.3385
120229 GOODS-S 0.750 53.045150 -27.714340 1.3587 0.0000 1.2396 0.0000
120268 GOODS-S 1.040 53.062540 -27.715320 1.0511 0.0000 1.1060 1.3750
120286 GOODS-S 0.940 53.056370 -27.715270 0.6288 0.0000 0.3482 0.7480
120415 GOODS-S 0.940 53.123330 -27.714900 2.4622 0.0000 1.0557 0.0000
120439 GOODS-S 0.760 53.103540 -27.714960 0.7269 0.0000 0.8816 0.0000
120441 GOODS-S 0.700 53.041850 -27.714300 1.4861 1.7576 2.1005 1.4675
120445 GOODS-S 0.910 53.134790 -27.714880 1.6386 0.7484 1.4846 0.9151
120466 GOODS-S 1.070 53.095970 -27.714760 1.2577 1.9002 0.9388 1.2261
120498 GOODS-N 1.180 189.397400 62.329620 1.6365 0.4573 1.7879 0.3636
120559 GOODS-S 0.740 53.040180 -27.713880 1.5684 0.9113 1.2726 0.4828
120572 GOODS-N 0.900 189.376600 62.328880 1.0054 0.0000 1.0373 0.1601
120576 GOODS-S 0.770 53.091550 -27.714400 1.3701 0.0000 1.0882 0.4457
120644 GOODS-S 0.890 53.142700 -27.714310 1.1756 2.5391 0.9853 1.5880
120689 GOODS-S 0.610 53.069950 -27.714540 2.6118 17.7120 1.2777 5.4521
120691 GOODS-N 1.170 189.395300 62.329660 1.2930 0.5363 1.3235 0.3836
120710 GOODS-N 0.890 189.372600 62.329570 0.5661 2.2390 0.1667 1.7375
120725 GOODS-S 0.910 53.095820 -27.714170 0.8095 0.6476 0.9326 0.4914
120750 GOODS-N 1.170 189.389100 62.329550 1.2503 1.3865 1.6463 1.0360
120798 GOODS-S 0.860 53.134880 -27.714040 1.7438 0.0000 1.4179 0.0000
120803 GOODS-S 0.610 53.074780 -27.712810 1.0032 0.2839 1.1598 0.2222
120840 GOODS-S 0.720 53.067670 -27.713850 1.4284 0.0000 1.3208 0.0000
120843 GOODS-S 0.720 53.043400 -27.714290 1.8472 0.0000 2.1553 0.0000
120845 GOODS-S 0.940 53.107380 -27.713260 1.2001 0.0000 1.4959 0.4512
120859 GOODS-S 0.940 53.135300 -27.713790 1.0024 0.0000 0.8948 0.2195
120898 GOODS-S 1.120 53.107700 -27.712800 1.0906 0.3596 1.1775 0.2595
120926 GOODS-S 1.060 53.105650 -27.713720 1.5577 0.0000 1.7214 0.3991
