#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj  figs_id  figs_field  figs_ra  figs_dec  ur_col
100130  GOODS-N  189.3574991  62.294009  -99.  2.09  -99.  -99.  2.04  -99.  -99.  1.99  2.12  -99.  -99.  -99.  -99.  8.65  -99.  -99.  3.04e+11  -99.  -99.  36859  -99  -99  9.48  2.51  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.3844  1.17e+11  0.  0.6648  1.9197  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1152  GN2  189.3574930  62.294010  1.674
90726  GOODS-N  189.1506247  62.282418  0.297  0.53  -99.  -99.  0.52  -99.  -99.  0.51  0.53  -99.  -99.  -99.  -99.  119.83  -99.  -99.  4.81e+10  -99.  -99.  7606  -99  -99  9.92  6.31  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.3503  1.683e+10  0.  0.4664  1.7599  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2116  GN1  189.1506230  62.282418  1.416
118031  GOODS-N  189.4025953  62.321886  -99.  4.54  -99.  -99.  3.95  -99.  -99.  4.17  5.01  -99.  -99.  -99.  -99.  0.51  -99.  -99.  8.51e+08  -99.  -99.  1013  -99  -99  7.56  0.0158  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.7291  6.203e+08  0.  -0.6703  1.121  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3248  GN2  189.4025960  62.321889  0.041
82885  GOODS-S  53.1984293  -27.784857  -99.  0.54  -99.  -99.  0.53  -99.  -99.  0.51  0.55  -99.  -99.  -99.  -99.  20.59  -99.  -99.  4.6e+09  -99.  -99.  472  -99  -99  9.92  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.3957  1.822e+09  0.  0.6442  1.3773  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2036  GS1  53.1984330  -27.784874  1.643
93988  GOODS-S  53.1513724  -27.766686  0.899  0.97  -99.  -99.  0.96  -99.  -99.  0.94  0.98  -99.  -99.  -99.  -99.  45.88  -99.  -99.  9.07e+10  -99.  -99.  37239  -99  -99  9.76  10.  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.2245  2.036e+10  0.  0.6913  1.9927  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4220  GS1  53.1513920  -27.766685  1.717
90095  GOODS-N  189.1858237  62.274127  -99.  0.84  -99.  -99.  0.82  -99.  -99.  0.81  0.89  -99.  -99.  -99.  -99.  0.62  -99.  -99.  5.53e+09  -99.  -99.  21346  -99  -99  9.11  0.158  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.577  3.191e+09  0.  1.0081  1.8707  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2547  GN1  189.1858120  62.274122  2.041
80076  GOODS-S  53.1744113  -27.789398  1.153  1.34  -99.  -99.  1.09  -99.  -99.  1.27  1.39  -99.  -99.  -99.  -99.  1.21  -99.  -99.  1.74e+09  -99.  -99.  3617  -99  -99  8.26  0.0251  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.6895  1.203e+09  0.  -0.057  1.0345  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2348  GS1  53.1744110  -27.789408  0.693
98422  GOODS-N  189.3614384  62.290168  -99.  2.31  -99.  -99.  2.29  -99.  -99.  2.25  2.36  -99.  -99.  -99.  -99.  2.58  -99.  -99.  3.09e+10  -99.  -99.  31415  -99  -99  8.26  0.398  2.21  -99.  -99.  -99.  -99.  -99.  -99.  0.2678  8.279e+09  0.  -0.0616  1.4655  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1236  GN2  189.3614560  62.290167  0.774
95648  GOODS-N  189.223589  62.284531  -99.  2.4  -99.  -99.  1.6  -99.  -99.  2.29  2.52  -99.  -99.  -99.  -99.  0.63  -99.  -99.  2.9e+09  -99.  -99.  1780  -99  -99  8.66  0.251  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5558  1.614e+09  0.  -0.1623  1.0396  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2057  GN1  189.2235820  62.284531  0.571
104432  GOODS-N  189.364416  62.300132  -99.  4.86  -99.  -99.  4.04  -99.  -99.  4.3  5.28  -99.  -99.  -99.  -99.  0.64  -99.  -99.  8.89e+08  -99.  -99.  1269  -99  -99  7.74  0.0398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5973  5.31e+08  0.  -0.656  1.0362  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4309  GN2  189.3644620  62.300132  0.049
106557  GOODS-N  189.336326  62.304218  -99.  0.43  -99.  -99.  0.26  -99.  -99.  0.36  0.52  -99.  -99.  -99.  -99.  2.7  -99.  -99.  3.92e+08  -99.  -99.  6954  -99  -99  9.06  0.631  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.5124  2.01e+08  0.  0.1863  1.3149  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  912  GN2  189.3363350  62.304224  1.022
98608  GOODS-N  189.1612435  62.290606  -99.  0.12  -99.  -99.  0.22  -99.  -99.  0.01  0.18  -99.  -99.  -99.  -99.  1.04  -99.  -99.  13400000.  -99.  -99.  1911  -99  -99  9.06  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5699  7627000.  0.  0.2792  1.3213  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1797  GN1  189.1612490  62.290600  1.117
81817  GOODS-S  53.1498396  -27.787447  -99.  0.32  -99.  -99.  0.89  -99.  -99.  0.29  0.36  -99.  -99.  -99.  -99.  7.7  -99.  -99.  4.89e+08  -99.  -99.  479  -99  -99  10.  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.3829  1.873e+08  0.  0.6617  1.397  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2229  GS1  53.1498450  -27.787446  1.667
90649  GOODS-S  53.1528822  -27.772499  -99.  2.21  -99.  -99.  2.18  -99.  -99.  2.17  2.28  -99.  -99.  -99.  -99.  4.09  -99.  -99.  6.01e+09  -99.  -99.  1781  -99  -99  8.71  0.251  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5704  3.426e+09  0.  -0.0982  1.0596  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1151  GS1  53.1528790  -27.772498  0.644
112873  GOODS-N  189.352894  62.314049  -99.  4.88  -99.  -99.  3.86  -99.  -99.  4.27  5.26  -99.  -99.  -99.  -99.  0.76  -99.  -99.  9.57e+11  -99.  -99.  8168  -99  -99  8.26  63.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0021  2.02e+09  0.  -0.4529  1.0739  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  709  GN2  189.3529300  62.314046  0.264
106609  GOODS-N  189.3693714  62.309202  -99.  0.89  -99.  -99.  nan  -99.  -99.  0.89  0.89  -99.  -99.  -99.  -99.  684730.94  -99.  -99.  2.24e+12  -99.  -99.  464  -99  -99  9.8  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.4137  9.269e+11  0.  0.6102  1.3474  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  791  GN2  189.3694420  62.309180  1.592
95258  GOODS-N  189.3607901  62.287091  -99.  0.56  -99.  -99.  0.56  -99.  -99.  0.56  0.56  -99.  -99.  -99.  -99.  12.28  -99.  -99.  9.12e+10  -99.  -99.  16815  -99  -99  9.63  0.631  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.4906  4.476e+10  0.  1.3109  2.1835  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1314  GN2  189.3608080  62.287090  2.417
83351  GOODS-S  53.1925936  -27.783793  -99.  1.01  -99.  -99.  0.86  -99.  -99.  0.9  1.07  -99.  -99.  -99.  -99.  1.17  -99.  -99.  3.71e+08  -99.  -99.  292  -99  -99  8.06  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6943  2.576e+08  0.  -0.1399  0.8071  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1946  GS1  53.1925950  -27.783792  0.576
82729  GOODS-S  53.1474315  -27.784519  -99.  1.02  -99.  -99.  0.77  -99.  -99.  0.93  1.08  -99.  -99.  -99.  -99.  1.61  -99.  -99.  3.14e+08  -99.  -99.  3366  -99  -99  8.01  0.01  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.7244  2.277e+08  0.  -0.2018  0.9852  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1999  GS1  53.1474350  -27.784518  0.537
82067  GOODS-S  53.1765929  -27.785451  1.314  1.27  -99.  -99.  1.26  -99.  -99.  1.22  1.31  -99.  -99.  -99.  -99.  29.04  -99.  -99.  3.15e+11  -99.  -99.  35385  -99  -99  9.54  0.01  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.4871  1.532e+11  0.  1.5772  2.4617  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2061  GS1  53.1765790  -27.785448  2.760
80670  GOODS-S  53.1914953  -27.789147  -99.  1.53  -99.  -99.  1.97  -99.  -99.  1.3  2.36  -99.  -99.  -99.  -99.  0.7  -99.  -99.  1.39e+09  -99.  -99.  25708  -99  -99  7.04  0.0251  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.3261  4.524e+08  0.  -0.2574  1.5082  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2340  GS1  53.1915380  -27.789196  0.574
81585  GOODS-S  53.1616615  -27.78745  1.843  1.84  -99.  -99.  1.61  -99.  -99.  1.43  1.88  -99.  -99.  -99.  -99.  12.98  -99.  -99.  1.1e+11  -99.  -99.  9553  -99  -99  9.48  1.  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.5063  5.558e+10  0.  0.6441  1.7738  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2213  GS1  53.1616670  -27.787436  1.618
89301  GOODS-N  189.1890915  62.272358  -99.  0.58  -99.  -99.  0.61  -99.  -99.  0.42  0.72  -99.  -99.  -99.  -99.  0.89  -99.  -99.  50500000.  -99.  -99.  6198  -99  -99  8.16  0.0398  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.6984  35260000.  0.  -0.2318  1.0665  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2646  GN1  189.1890720  62.272362  0.508
79565  GOODS-S  53.1801565  -27.792058  -99.  1.67  -99.  -99.  1.33  -99.  -99.  1.36  2.16  -99.  -99.  -99.  -99.  0.57  -99.  -99.  6.51e+10  -99.  -99.  8182  -99  -99  8.96  63.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0092  5.957e+08  0.  -0.1259  1.1621  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2525  GS1  53.1801320  -27.792052  0.642
74928  GOODS-S  53.1767472  -27.799668  -99.  1.25  -99.  -99.  nan  -99.  -99.  1.25  1.25  -99.  -99.  -99.  -99.  613067.42  -99.  -99.  1.05e+12  -99.  -99.  435  -99  -99  9.06  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.5354  5.635e+11  0.  0.3401  0.9801  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2978  GS1  53.1768090  -27.799657  1.225
96013  GOODS-S  53.1744714  -27.764401  -99.  0.93  -99.  -99.  0.94  -99.  -99.  0.83  1.03  -99.  -99.  -99.  -99.  0.59  -99.  -99.  4.84e+09  -99.  -99.  17311  -99  -99  9.72  3.98  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.3746  1.811e+09  0.  0.5564  1.8124  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  885  GS1  53.1744750  -27.764405  1.531
114542  GOODS-N  189.4088957  62.316588  -99.  0.9  -99.  -99.  0.91  -99.  -99.  0.69  1.04  -99.  -99.  -99.  -99.  0.22  -99.  -99.  2.07e+10  -99.  -99.  5721  -99  -99  8.91  63.1  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.0082  1.705e+08  0.  -0.2049  1.1041  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3500  GN2  189.4089220  62.316588  0.541
104023  GOODS-N  189.3855136  62.299832  -99.  0.9  -99.  -99.  1.59  -99.  -99.  0.75  1.02  -99.  -99.  -99.  -99.  0.66  -99.  -99.  4.05e+08  -99.  -99.  32843  -99  -99  7.06  0.01  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.6209  2.517e+08  0.  -0.1237  1.8168  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1002  GN2  189.3855310  62.299841  0.779
77762  GOODS-S  53.1674886  -27.795185  1.685  1.7  -99.  -99.  1.63  -99.  -99.  1.55  1.78  -99.  -99.  -99.  -99.  1.17  -99.  -99.  5.57e+09  -99.  -99.  6824  -99  -99  8.71  0.398  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4791  2.67e+09  0.  -0.1025  1.1204  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2729  GS1  53.1674810  -27.795191  0.658
118422  GOODS-N  189.3896081  62.328056  0.271  0.38  -99.  -99.  nan  -99.  -99.  0.37  0.38  -99.  -99.  -99.  -99.  6686.54  -99.  -99.  1.99e+10  -99.  -99.  802  -99  -99  8.96  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.495  9.827e+09  0.  0.918  2.4154  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  428  GN2  189.3896160  62.328061  1.946
84173  GOODS-S  53.1706841  -27.781968  0.771  0.7  -99.  -99.  0.72  -99.  -99.  0.66  0.72  -99.  -99.  -99.  -99.  7.28  -99.  -99.  1.72e+10  -99.  -99.  36997  -99  -99  9.83  3.98  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.3995  6.882e+09  0.  0.8891  2.1429  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1788  GS1  53.1706940  -27.781975  1.963
78492  GOODS-S  53.1723977  -27.793928  -99.  2.49  -99.  -99.  1.74  -99.  -99.  2.38  2.65  -99.  -99.  -99.  -99.  1.77  -99.  -99.  1.31e+09  -99.  -99.  534  -99  -99  7.86  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7366  9.674e+08  0.  -0.2826  0.9676  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2649  GS1  53.1724190  -27.793913  0.445
94812  GOODS-N  189.1614505  62.285139  -99.  0.62  -99.  -99.  0.63  -99.  -99.  0.62  0.65  -99.  -99.  -99.  -99.  174.71  -99.  -99.  5.6e+11  -99.  -99.  35257  -99  -99  9.4  63.1  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.0224  1.253e+10  0.  0.4595  1.7435  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2026  GN1  189.1614410  62.285140  1.412
99488  GOODS-N  189.1914571  62.292642  -99.  1.43  -99.  -99.  1.51  -99.  -99.  1.38  1.51  -99.  -99.  -99.  -99.  1.04  -99.  -99.  1.92e+09  -99.  -99.  6450  -99  -99  8.46  0.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.6421  1.235e+09  0.  -0.0855  1.0855  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1704  GN1  189.1914800  62.292640  0.672
87334  GOODS-S  53.1961339  -27.777822  -99.  0.01  -99.  -99.  0.91  -99.  -99.  0.01  0.2  -99.  -99.  -99.  -99.  0.72  -99.  -99.  41100.  -99.  -99.  5408  -99  -99  10.1  15.8  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.2482  10200.  0.  0.393  1.7345  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1508  GS1  53.1961210  -27.777804  1.323
116221  GOODS-N  189.3901898  62.319214  1.345  1.32  -99.  -99.  1.31  -99.  -99.  1.23  1.39  -99.  -99.  -99.  -99.  45.88  -99.  -99.  5.5e+11  -99.  -99.  27886  -99  -99  9.65  63.1  1.84  -99.  -99.  -99.  -99.  -99.  -99.  0.0368  2.027e+10  0.  0.4847  1.7772  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  682  GN2  189.3902120  62.319217  1.446
109329  GOODS-N  189.3738895  62.308494  -99.  0.39  -99.  -99.  1.71  -99.  -99.  0.1  3.5  -99.  -99.  -99.  -99.  1.8  -99.  -99.  88300000.  -99.  -99.  23544  -99  -99  8.31  0.063  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.6711  59230000.  0.  0.0315  1.2855  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  817  GN2  189.3739050  62.308505  0.841
94200  GOODS-S  53.1784672  -27.766546  -99.  0.64  -99.  -99.  0.66  -99.  -99.  0.57  0.69  -99.  -99.  -99.  -99.  0.53  -99.  -99.  1.95e+09  -99.  -99.  9668  -99  -99  9.3  1.58  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.4152  8.076e+08  0.  0.259  1.4742  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4218  GS1  53.1784620  -27.766547  1.137
86604  GOODS-S  53.1452229  -27.777903  1.099  1.14  -99.  -99.  1.1  -99.  -99.  1.04  1.16  -99.  -99.  -99.  -99.  63.84  -99.  -99.  1.56e+11  -99.  -99.  36991  -99  -99  9.72  3.98  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.3746  5.835e+10  0.  0.7836  2.0564  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1494  GS1  53.1452370  -27.777905  1.831
93209  GOODS-S  53.1722231  -27.765093  0.573  0.51  -99.  -99.  0.51  -99.  -99.  0.5  0.52  -99.  -99.  -99.  -99.  2.91  -99.  -99.  9.05e+09  -99.  -99.  2424  -99  -99  9.63  2.51  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4258  3.854e+09  0.  0.319  1.6113  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  915  GS1  53.1722360  -27.765099  1.209
99297  GOODS-S  53.1803196  -27.758918  -99.  0.53  -99.  -99.  1.22  -99.  -99.  0.42  0.66  -99.  -99.  -99.  -99.  1.6  -99.  -99.  76300000.  -99.  -99.  32844  -99  -99  7.08  0.01  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.6332  48320000.  0.  -0.1474  1.8107  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  660  GS1  53.1803170  -27.758913  0.751
94231  GOODS-N  189.3795897  62.287426  -99.  0.97  -99.  -99.  0.96  -99.  -99.  0.93  0.99  -99.  -99.  -99.  -99.  78.21  -99.  -99.  1.58e+11  -99.  -99.  17190  -99  -99  9.76  2.51  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.4442  7.005e+10  0.  0.7451  1.9417  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1300  GN2  189.3796270  62.287419  1.763
96426  GOODS-N  189.3831382  62.286177  -99.  0.67  -99.  -99.  0.7  -99.  -99.  0.5  0.76  -99.  -99.  -99.  -99.  1.09  -99.  -99.  2.36e+08  -99.  -99.  32884  -99  -99  7.91  0.01  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.7411  1.751e+08  0.  -0.0109  1.3612  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1343  GN2  189.3831620  62.286180  0.822
100669  GOODS-N  189.3612502  62.293902  -99.  1.89  -99.  -99.  1.79  -99.  -99.  1.72  1.97  -99.  -99.  -99.  -99.  0.9  -99.  -99.  5.45e+10  -99.  -99.  12627  -99  -99  9.44  10.  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.1364  7.428e+09  0.  0.2175  1.4921  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1157  GN2  189.3612660  62.293900  1.094
92329  GOODS-S  53.184869  -27.769702  -99.  1.95  -99.  -99.  1.88  -99.  -99.  1.32  2.18  -99.  -99.  -99.  -99.  4.96  -99.  -99.  3.75e+10  -99.  -99.  9554  -99  -99  9.51  1.  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.505  1.892e+10  0.  0.713  1.8276  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  988  GS1  53.1849110  -27.769746  1.703
90906  GOODS-N  189.1814659  62.275796  -99.  1.45  -99.  -99.  1.48  -99.  -99.  1.41  1.48  -99.  -99.  -99.  -99.  2.98  -99.  -99.  1.05e+10  -99.  -99.  16664  -99  -99  8.71  0.398  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.4791  5.013e+09  0.  0.0564  1.2651  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2449  GN1  189.1814610  62.275794  0.864
102913  GOODS-N  189.3881326  62.2981  -99.  0.85  -99.  -99.  0.87  -99.  -99.  0.71  0.97  -99.  -99.  -99.  -99.  0.4  -99.  -99.  9.01e+08  -99.  -99.  2160  -99  -99  9.21  1.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4731  4.264e+08  0.  0.1285  1.3413  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1039  GN2  189.3881380  62.298115  0.952
85692  GOODS-S  53.1737752  -27.780426  -99.  0.53  -99.  -99.  0.49  -99.  -99.  0.43  0.58  -99.  -99.  -99.  -99.  2.04  -99.  -99.  3.72e+08  -99.  -99.  2041  -99  -99  9.28  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5375  2.001e+08  0.  0.4231  1.5271  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1693  GS1  53.1737890  -27.780426  1.317
97714  GOODS-N  189.1988657  62.289126  0.504  0.51  -99.  -99.  0.5  -99.  -99.  0.49  0.52  -99.  -99.  -99.  -99.  1.51  -99.  -99.  4.16e+09  -99.  -99.  14599  -99  -99  9.57  1.58  0.92  -99.  -99.  -99.  -99.  -99.  -99.  0.4743  1.975e+09  0.  0.649  1.8361  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1846  GN1  189.1988270  62.289120  1.637
78045  GOODS-S  53.1541204  -27.795088  -99.  0.96  -99.  -99.  0.67  -99.  -99.  0.01  1.04  -99.  -99.  -99.  -99.  1.1  -99.  -99.  2.18e+08  -99.  -99.  13207  -99  -99  8.06  0.01  0.92  -99.  -99.  -99.  -99.  -99.  -99.  0.7156  1.561e+08  0.  -0.0935  1.0766  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2722  GS1  53.1541130  -27.795090  0.674
81609  GOODS-S  53.1640952  -27.787292  1.095  1.  -99.  -99.  0.99  -99.  -99.  0.98  1.03  -99.  -99.  -99.  -99.  9.99  -99.  -99.  7.17e+08  -99.  -99.  20579  -99  -99  7.72  0.01  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.7672  5.502e+08  0.  -0.2295  1.3725  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2221  GS1  53.1640970  -27.787297  0.574
120768  GOODS-N  189.3839242  62.329257  -99.  2.33  -99.  -99.  1.55  -99.  -99.  2.15  2.46  -99.  -99.  -99.  -99.  0.42  -99.  -99.  2.46e+09  -99.  -99.  6448  -99  -99  8.36  0.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.6279  1.543e+09  0.  -0.2131  1.0659  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  419  GN2  189.3839110  62.329246  0.526
84956  GOODS-S  53.1651927  -27.781619  -99.  0.22  -99.  -99.  0.76  -99.  -99.  0.16  2.63  -99.  -99.  -99.  -99.  5.38  -99.  -99.  8830000.  -99.  -99.  772  -99  -99  7.63  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6674  5896000.  0.  -0.5344  1.8655  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1769  GS1  53.1651830  -27.781615  0.043
101003  GOODS-N  189.3725702  62.29463  -99.  1.38  -99.  -99.  1.54  -99.  -99.  1.31  1.45  -99.  -99.  -99.  -99.  3.18  -99.  -99.  5.49e+08  -99.  -99.  779  -99  -99  7.81  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6468  3.553e+08  0.  -0.4074  1.882  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1134  GN2  189.3726000  62.294632  0.216
111576  GOODS-N  189.4088817  62.312028  -99.  1.42  -99.  -99.  1.24  -99.  -99.  1.32  1.57  -99.  -99.  -99.  -99.  1.16  -99.  -99.  9.55e+08  -99.  -99.  1280  -99  -99  8.26  0.0398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.691  6.6e+08  0.  -0.1721  1.0038  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  739  GN2  189.4089050  62.312015  0.558
102481  GOODS-N  189.3980677  62.297568  -99.  0.56  -99.  -99.  0.55  -99.  -99.  0.54  0.58  -99.  -99.  -99.  -99.  49.91  -99.  -99.  1.57e+10  -99.  -99.  471  -99  -99  9.9  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.3977  6.237e+09  0.  0.6405  1.3728  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1048  GN2  189.3980610  62.297563  1.637
92715  GOODS-S  53.1893515  -27.769277  -99.  0.72  -99.  -99.  0.74  -99.  -99.  0.48  0.99  -99.  -99.  -99.  -99.  0.7  -99.  -99.  3.32e+08  -99.  -99.  7077  -99  -99  9.06  1.  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4212  1.398e+08  0.  0.0796  1.2695  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  972  GS1  53.1893550  -27.769271  0.894
117715  GOODS-N  189.4000044  62.322069  -99.  0.97  -99.  -99.  0.96  -99.  -99.  0.93  1.02  -99.  -99.  -99.  -99.  1.85  -99.  -99.  5.56e+09  -99.  -99.  7087  -99  -99  9.34  1.  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4998  2.78e+09  0.  0.3932  1.5631  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  548  GN2  189.4000130  62.322064  1.302
