# PearsID field ra dec U_flux f435w_flux f606w_flux f775w_flux f850lp_flux f125w_flux f140w_flux f160w_flux irac1_flux irac2_flux irac3_flux irac4_flux U_flux_err f435w_flux_err f606w_flux_err f775w_flux_err f850lp_flux_err f125w_flux_err f140w_flux_err f160w_flux_err irac1_flux_err irac2_flux_err irac3_flux_err irac4_flux_err
86644 GOODS-N 189.122345 62.268071 1.801e-20 4.615e-20 7.194e-20 1.446e-19 1.651e-19 1.499e-19 1.371e-19 1.227e-19 3.118e-20 1.354e-20 6.591e-21 -9.900e+01 5.699e-20 3.157e-20 1.071e-20 9.750e-21 9.040e-21 3.127e-21 6.719e-21 5.782e-21 2.417e-21 1.284e-21 5.497e-21 2.788e-21
52047 GOODS-N 189.122346 62.206343 1.091e-19 9.590e-20 1.102e-19 9.915e-20 7.498e-20 4.429e-20 2.565e-20 3.061e-20 1.061e-21 1.812e-24 -9.900e+01 -9.900e+01 4.530e-20 1.540e-20 7.301e-21 6.602e-21 5.933e-21 2.776e-21 4.619e-21 3.978e-21 1.493e-21 7.334e-22 2.423e-21 1.003e-20
83647 GOODS-N 189.122461 62.262432 -9.900e+01 1.035e-19 3.892e-19 5.626e-19 5.588e-19 4.027e-19 3.382e-19 2.722e-19 2.129e-20 8.309e-21 5.601e-21 1.045e-21 3.953e-20 1.349e-20 5.353e-21 4.935e-21 4.503e-21 1.669e-21 3.624e-21 2.417e-21 1.433e-21 1.003e-21 4.795e-21 2.555e-21
87484 GOODS-N 189.122552 62.270092 4.475e-19 3.289e-19 8.327e-19 1.927e-18 2.332e-18 2.201e-18 2.035e-18 1.926e-18 5.800e-19 3.095e-19 1.870e-19 1.395e-19 5.782e-20 2.553e-20 1.037e-20 9.610e-21 9.047e-21 3.151e-21 7.125e-21 8.288e-21 2.629e-21 1.318e-21 5.432e-21 2.671e-21
82144 GOODS-N 189.122638 62.260304 2.547e-19 1.933e-19 1.358e-19 1.484e-19 1.242e-19 7.560e-20 5.779e-20 4.951e-20 5.835e-21 2.907e-21 -9.900e+01 -9.900e+01 4.002e-20 1.827e-20 7.171e-21 6.658e-21 6.140e-21 2.178e-21 4.864e-21 2.921e-21 1.556e-21 9.635e-22 4.483e-21 2.304e-21
78423 GOODS-N 189.122663 62.253607 1.326e-20 2.986e-19 5.191e-19 5.881e-19 5.590e-19 5.555e-19 5.418e-19 4.367e-19 1.360e-19 1.123e-19 9.414e-20 8.083e-20 4.063e-20 1.427e-20 5.537e-21 5.202e-21 4.791e-21 1.715e-21 3.933e-21 3.429e-21 2.462e-21 1.098e-21 5.557e-21 2.779e-21
53367 GOODS-N 189.122833 62.208874 1.640e-19 3.438e-19 2.981e-19 2.031e-19 1.426e-19 7.131e-20 7.037e-20 6.660e-20 9.769e-21 6.222e-21 2.316e-22 -9.900e+01 4.384e-20 1.482e-20 7.007e-21 6.222e-21 5.582e-21 2.296e-21 4.175e-21 3.001e-21 2.113e-21 9.933e-22 3.111e-21 1.340e-21
84364 GOODS-N 189.123046 62.264666 5.687e-19 4.418e-19 6.303e-19 6.110e-19 5.334e-19 3.511e-19 3.082e-19 2.588e-19 2.897e-20 1.284e-20 6.192e-21 2.401e-21 5.038e-20 2.948e-20 1.096e-20 1.009e-20 9.166e-21 3.509e-21 7.746e-21 5.084e-21 1.401e-21 9.277e-22 4.730e-21 2.612e-21
71817 GOODS-N 189.123094 62.241298 1.187e-19 1.695e-19 1.679e-19 1.859e-19 1.560e-19 1.105e-19 -9.900e+01 7.870e-20 2.449e-20 8.553e-22 1.772e-21 -9.900e+01 5.520e-20 2.036e-20 8.251e-21 7.865e-21 7.262e-21 2.659e-21 -9.900e+01 3.978e-21 3.730e-21 1.701e-21 1.038e-20 5.692e-21
84563 GOODS-N 189.123355 62.263679 3.750e-19 3.496e-19 1.823e-19 1.851e-19 1.790e-19 1.194e-19 1.009e-19 8.053e-20 1.760e-20 7.743e-21 2.406e-21 -9.900e+01 4.113e-20 1.680e-20 6.542e-21 5.879e-21 5.249e-21 2.016e-21 4.623e-21 2.841e-21 1.321e-21 9.538e-22 4.839e-21 2.629e-21
70229 GOODS-N 189.123380 62.239076 1.000e-18 1.908e-18 2.300e-18 2.050e-18 1.616e-18 9.584e-19 -9.900e+01 6.215e-19 3.721e-20 1.725e-20 4.086e-21 -9.900e+01 4.168e-20 1.309e-20 5.265e-21 5.170e-21 4.783e-21 1.785e-21 -9.900e+01 3.169e-21 2.289e-21 1.208e-21 8.355e-21 4.511e-21
71626 GOODS-N 189.123470 62.241225 6.990e-19 4.508e-19 2.673e-19 1.974e-19 2.177e-19 1.686e-19 -9.900e+01 1.244e-19 -9.900e+01 2.229e-20 7.181e-22 4.570e-22 5.926e-20 2.687e-20 1.083e-20 1.050e-20 9.567e-21 3.454e-21 -9.900e+01 5.777e-21 3.329e-21 1.502e-21 9.034e-21 5.057e-21
50901 GOODS-N 189.123487 62.205755 6.271e-19 3.978e-19 2.128e-19 1.831e-19 1.978e-19 7.596e-20 6.052e-20 4.013e-20 6.775e-21 3.513e-21 -9.900e+01 5.091e-21 4.997e-20 1.225e-20 5.796e-21 5.220e-21 4.717e-21 2.222e-21 3.505e-21 3.724e-21 1.791e-21 8.747e-22 2.907e-21 1.186e-20
47115 GOODS-N 189.123579 62.200005 1.698e-18 1.389e-18 8.199e-19 6.572e-19 6.655e-19 4.360e-19 3.583e-19 3.361e-19 6.754e-20 3.783e-20 1.134e-21 -9.900e+01 5.211e-20 2.196e-20 1.036e-20 9.414e-21 8.275e-21 4.920e-21 5.882e-21 8.166e-21 2.027e-21 1.217e-21 3.317e-21 4.727e-20
56666 GOODS-N 189.123719 62.214917 1.676e-19 1.595e-19 7.116e-20 7.996e-20 7.900e-20 5.495e-20 4.468e-20 3.331e-20 7.101e-21 2.572e-21 2.021e-21 -9.900e+01 5.031e-20 1.638e-20 7.483e-21 6.743e-21 6.020e-21 2.593e-21 4.434e-21 4.160e-21 1.822e-21 1.004e-21 3.848e-21 1.634e-20
76929 GOODS-N 189.123855 62.250341 1.499e-19 1.228e-19 8.218e-20 8.250e-20 7.635e-20 4.841e-20 4.049e-20 2.970e-20 1.410e-21 1.435e-21 -9.900e+01 -9.900e+01 4.028e-20 1.712e-20 6.950e-21 6.399e-21 5.812e-21 2.255e-21 5.324e-21 2.596e-21 1.974e-21 9.013e-22 4.849e-21 2.461e-21
48570 GOODS-N 189.124088 62.200193 1.047e-18 7.402e-19 3.775e-19 3.362e-19 3.050e-19 1.739e-19 1.354e-19 1.075e-19 2.082e-20 1.418e-20 2.364e-20 -9.900e+01 5.715e-20 1.464e-20 6.961e-21 6.292e-21 5.555e-21 3.101e-21 3.956e-21 4.608e-21 2.482e-21 1.463e-21 4.096e-21 1.607e-19
46922 GOODS-N 189.124185 62.198184 1.410e-18 1.294e-18 1.141e-18 1.036e-18 7.822e-19 4.667e-19 3.935e-19 3.502e-19 4.995e-20 2.252e-20 1.150e-20 2.705e-21 5.172e-20 2.388e-20 1.159e-20 1.031e-20 9.220e-21 6.309e-21 6.481e-21 1.108e-20 1.789e-21 1.160e-21 3.203e-21 1.734e-21
46790 GOODS-N 189.124349 62.196948 1.815e-19 1.098e-19 6.654e-20 7.184e-20 7.363e-20 3.977e-20 3.399e-20 3.376e-20 6.730e-21 1.662e-21 -9.900e+01 1.228e-21 5.542e-20 1.333e-20 6.362e-21 5.712e-21 5.082e-21 4.072e-21 3.618e-21 4.366e-21 1.702e-21 1.156e-21 3.266e-21 1.793e-21
51610 GOODS-N 189.124459 62.206463 3.383e-19 2.554e-19 1.822e-19 2.255e-19 2.154e-19 1.456e-19 1.315e-19 1.042e-19 3.006e-20 1.178e-20 4.764e-21 -9.900e+01 5.001e-20 1.964e-20 9.291e-21 8.370e-21 7.484e-21 3.546e-21 5.694e-21 6.342e-21 2.656e-21 1.234e-21 4.064e-21 1.852e-20
48236 GOODS-N 189.124475 62.200240 1.166e-18 7.537e-19 3.998e-19 3.833e-19 3.791e-19 2.181e-19 1.780e-19 1.507e-19 3.804e-20 1.117e-20 -9.900e+01 1.866e-21 5.213e-20 1.792e-20 8.488e-21 7.604e-21 6.806e-21 3.857e-21 4.819e-21 6.016e-21 2.229e-21 1.301e-21 3.666e-21 1.800e-21
69661 GOODS-N 189.124501 62.239331 1.478e-19 2.623e-19 8.054e-19 1.291e-18 1.332e-18 1.144e-18 -9.900e+01 9.613e-19 1.711e-19 7.735e-20 8.436e-20 1.459e-19 4.878e-20 2.323e-20 9.382e-21 9.189e-21 8.445e-21 3.003e-21 -9.900e+01 6.513e-21 2.392e-21 1.233e-21 8.187e-21 4.533e-21
73058 GOODS-N 189.124581 62.244721 1.037e-18 1.168e-18 1.279e-18 1.841e-18 1.792e-18 1.536e-18 1.360e-18 1.253e-18 3.501e-19 1.468e-19 8.999e-20 3.050e-20 4.637e-20 2.379e-20 9.571e-21 9.108e-21 8.433e-21 3.236e-21 6.985e-21 5.837e-21 2.770e-21 1.118e-21 6.226e-21 3.357e-21
72879 GOODS-N 189.124603 62.243023 1.971e-19 1.417e-19 7.366e-20 8.513e-20 9.666e-20 5.998e-20 5.531e-20 4.146e-20 1.404e-20 6.799e-21 2.942e-21 -9.900e+01 4.549e-20 1.337e-20 5.403e-21 5.140e-21 4.785e-21 1.705e-21 7.934e-21 2.242e-21 3.032e-21 1.310e-21 7.116e-21 3.876e-21
51609 GOODS-N 189.124760 62.206701 1.122e-18 9.557e-19 5.160e-19 4.742e-19 4.134e-19 2.450e-19 2.017e-19 1.495e-19 2.801e-20 1.723e-20 9.061e-22 -9.900e+01 4.791e-20 1.660e-20 7.889e-21 7.206e-21 6.380e-21 2.971e-21 4.755e-21 5.128e-21 2.584e-21 1.186e-21 3.910e-21 1.813e-20
84394 GOODS-N 189.124955 62.264080 -9.900e+01 2.287e-19 6.037e-19 8.466e-19 8.320e-19 6.017e-19 5.000e-19 4.145e-19 3.020e-20 1.213e-20 -9.900e+01 -9.900e+01 4.029e-20 1.352e-20 5.042e-21 4.641e-21 4.216e-21 1.653e-21 3.608e-21 2.461e-21 1.268e-21 9.003e-22 4.687e-21 2.518e-21
51696 GOODS-N 189.125205 62.206834 1.630e-18 1.279e-18 1.384e-18 1.118e-18 9.284e-19 5.395e-19 4.550e-19 3.812e-19 5.511e-20 2.134e-20 1.414e-20 8.224e-22 4.728e-20 2.037e-20 9.557e-21 8.663e-21 7.711e-21 3.728e-21 6.044e-21 7.303e-21 2.452e-21 1.110e-21 3.646e-21 1.682e-20
70150 GOODS-N 189.125413 62.238824 7.294e-19 6.723e-19 3.602e-19 2.120e-19 1.665e-19 1.429e-19 -9.900e+01 1.002e-19 2.351e-20 1.334e-20 1.974e-21 -9.900e+01 6.013e-20 3.024e-20 1.222e-20 1.169e-20 1.086e-20 3.760e-21 -9.900e+01 6.118e-21 2.687e-21 1.433e-21 9.565e-21 5.232e-21
71040 GOODS-N 189.125418 62.241115 7.191e-19 2.837e-19 4.753e-19 7.142e-19 9.741e-19 1.826e-18 -9.900e+01 1.890e-18 9.551e-19 6.704e-19 3.217e-19 1.407e-19 5.774e-20 3.754e-20 1.510e-20 1.445e-20 1.330e-20 4.756e-21 -9.900e+01 8.741e-21 2.790e-21 1.304e-21 7.505e-21 4.369e-21
81414 GOODS-N 189.125617 62.259430 1.336e-19 2.065e-19 1.561e-19 1.831e-19 1.741e-19 1.091e-19 9.700e-20 8.213e-20 1.836e-20 1.152e-20 5.271e-21 9.524e-22 4.913e-20 2.843e-20 1.107e-20 1.042e-20 9.566e-21 3.581e-21 7.446e-21 5.047e-21 2.002e-21 1.113e-21 5.239e-21 2.699e-21
77982 GOODS-N 189.125857 62.252333 2.805e-20 3.693e-20 8.523e-20 7.273e-20 4.813e-20 2.568e-20 2.290e-20 1.697e-20 3.573e-21 2.610e-21 1.623e-21 -9.900e+01 3.118e-20 1.237e-20 4.835e-21 4.554e-21 4.238e-21 1.472e-21 3.367e-21 2.341e-21 1.769e-21 8.943e-22 4.649e-21 2.435e-21
88947 GOODS-N 189.125865 62.272434 2.497e-19 2.882e-19 2.374e-19 1.493e-19 1.140e-19 1.109e-19 1.186e-19 1.145e-19 2.863e-20 1.753e-20 5.383e-21 2.963e-21 4.397e-20 1.637e-20 6.800e-21 6.182e-21 5.802e-21 2.035e-21 4.358e-21 3.496e-21 2.247e-21 1.149e-21 4.464e-21 2.117e-21
87865 GOODS-N 189.125883 62.270015 1.726e-19 8.828e-20 9.459e-20 1.074e-19 1.146e-19 7.047e-20 6.188e-20 4.814e-20 1.638e-20 7.015e-21 -9.900e+01 6.756e-22 4.328e-20 1.527e-20 6.129e-21 5.624e-21 5.328e-21 1.856e-21 4.013e-21 2.947e-21 2.201e-21 1.118e-21 4.624e-21 2.193e-21
76281 GOODS-N 189.125891 62.249360 1.799e-19 1.534e-19 1.018e-19 1.298e-19 1.080e-19 7.254e-20 5.779e-20 5.093e-20 5.522e-21 1.548e-21 -9.900e+01 -9.900e+01 4.046e-20 1.410e-20 5.725e-21 5.271e-21 4.788e-21 1.843e-21 4.332e-21 2.738e-21 1.884e-21 9.144e-22 5.259e-21 2.727e-21
73241 GOODS-N 189.125928 62.243919 2.315e-19 2.427e-19 1.234e-19 8.276e-20 1.103e-19 7.974e-20 6.645e-20 5.533e-20 4.613e-21 8.185e-21 -9.900e+01 2.038e-21 4.467e-20 1.774e-20 7.142e-21 6.876e-21 6.294e-21 2.259e-21 5.196e-21 3.880e-21 2.445e-21 1.015e-21 5.660e-21 3.052e-21
82243 GOODS-N 189.125929 62.260345 9.366e-20 1.155e-19 1.455e-19 1.653e-19 1.127e-19 9.527e-20 7.470e-20 8.837e-20 3.753e-20 2.834e-20 1.907e-20 1.352e-20 4.723e-20 2.596e-20 1.015e-20 9.544e-21 8.732e-21 3.125e-21 7.250e-21 4.656e-21 1.756e-21 1.017e-21 4.867e-21 2.508e-21
81588 GOODS-N 189.126031 62.258669 1.917e-19 2.295e-19 1.359e-19 8.161e-20 6.920e-20 6.829e-20 6.960e-20 5.807e-20 2.330e-20 1.813e-20 6.976e-21 3.873e-21 4.068e-20 1.557e-20 6.125e-21 5.699e-21 5.280e-21 1.937e-21 4.322e-21 2.731e-21 1.987e-21 1.071e-21 4.956e-21 2.541e-21
78490 GOODS-N 189.126039 62.252982 1.998e-20 8.952e-20 8.271e-20 8.307e-20 5.989e-20 3.618e-20 2.668e-20 2.666e-20 5.357e-22 9.331e-22 5.579e-22 -9.900e+01 4.237e-20 1.537e-20 6.047e-21 5.726e-21 5.245e-21 1.835e-21 4.212e-21 2.435e-21 1.271e-21 6.415e-22 3.303e-21 1.704e-21
77895 GOODS-N 189.126041 62.252122 2.827e-19 1.973e-19 1.225e-19 1.197e-19 9.152e-20 5.367e-20 4.799e-20 3.837e-20 6.283e-21 2.823e-21 3.243e-21 2.837e-21 4.403e-20 1.527e-20 6.018e-21 5.667e-21 5.208e-21 1.815e-21 4.197e-21 2.553e-21 2.648e-21 1.344e-21 7.029e-21 3.698e-21
80632 GOODS-N 189.126098 62.257488 1.254e-18 1.087e-18 5.152e-19 3.021e-19 2.901e-19 1.988e-19 1.544e-19 1.384e-19 2.786e-20 1.689e-20 3.056e-21 -9.900e+01 4.186e-20 1.708e-20 6.707e-21 6.295e-21 5.834e-21 2.110e-21 4.683e-21 3.169e-21 2.319e-21 1.178e-21 5.391e-21 2.779e-21
80486 GOODS-N 189.126113 62.256779 8.196e-20 3.652e-20 5.389e-20 7.224e-20 6.074e-20 4.343e-20 3.994e-20 2.974e-20 7.553e-21 3.049e-21 -9.900e+01 -9.900e+01 5.154e-20 1.627e-20 6.354e-21 5.943e-21 5.546e-21 1.944e-21 4.346e-21 3.420e-21 3.164e-21 1.529e-21 7.066e-21 3.637e-21
51111 GOODS-N 189.126476 62.204855 9.865e-20 1.010e-19 1.363e-19 1.369e-19 1.020e-19 6.139e-20 5.089e-20 4.543e-20 5.763e-21 2.126e-21 -9.900e+01 -9.900e+01 4.630e-20 1.651e-20 7.787e-21 7.107e-21 6.226e-21 2.810e-21 4.708e-21 4.247e-21 2.318e-21 1.119e-21 3.519e-21 1.538e-21
76445 GOODS-N 189.126508 62.250658 4.349e-20 1.851e-19 6.817e-19 2.374e-18 3.585e-18 3.533e-18 2.803e-18 2.327e-18 2.176e-19 9.580e-20 3.321e-20 1.147e-20 3.861e-20 1.239e-20 5.350e-21 5.011e-21 4.518e-21 1.611e-21 3.705e-21 3.482e-21 1.861e-21 9.475e-22 5.293e-21 2.827e-21
88931 GOODS-N 189.126583 62.271653 6.395e-20 1.513e-19 1.415e-19 9.231e-20 5.645e-20 3.405e-20 3.095e-20 3.140e-20 7.581e-21 4.083e-21 2.790e-21 7.648e-22 4.085e-20 1.495e-20 6.875e-21 6.233e-21 5.548e-21 1.850e-21 3.994e-21 2.122e-21 1.765e-21 8.840e-22 3.476e-21 1.636e-21
84208 GOODS-N 189.126637 62.266299 1.859e-18 2.054e-18 2.200e-18 1.701e-18 1.348e-18 8.291e-19 6.959e-19 5.731e-19 5.702e-20 2.669e-20 5.658e-21 5.327e-21 4.715e-20 2.522e-20 1.013e-20 8.970e-21 8.182e-21 3.036e-21 6.953e-21 5.516e-21 1.703e-21 9.812e-22 4.806e-21 2.496e-21
47747 GOODS-N 189.126661 62.198696 6.217e-20 7.792e-20 7.774e-20 9.975e-20 7.960e-20 4.885e-20 4.347e-20 4.090e-20 4.434e-21 2.246e-21 -9.900e+01 1.363e-21 4.139e-20 1.721e-20 8.087e-21 7.277e-21 6.491e-21 3.339e-21 4.616e-21 5.601e-21 1.466e-21 8.905e-22 2.674e-21 1.675e-20
47466 GOODS-N 189.126689 62.202386 6.084e-18 4.894e-18 5.908e-18 6.042e-18 5.747e-18 4.311e-18 4.004e-18 3.630e-18 5.588e-19 3.243e-19 1.494e-19 8.995e-20 5.618e-20 3.116e-20 1.453e-20 1.320e-20 1.167e-20 5.514e-21 8.919e-21 1.293e-20 2.275e-21 1.158e-21 3.525e-21 2.022e-20
89849 GOODS-N 189.127002 62.273868 7.565e-19 1.070e-18 7.812e-19 5.122e-19 3.806e-19 2.729e-19 2.660e-19 2.291e-19 5.469e-20 3.636e-20 2.020e-20 3.857e-21 4.923e-20 2.196e-20 1.011e-20 9.039e-21 8.347e-21 2.706e-21 5.960e-21 4.368e-21 2.700e-21 1.468e-21 5.739e-21 2.762e-21
89824 GOODS-N 189.127325 62.273979 1.377e-18 1.436e-18 9.705e-19 5.953e-19 4.364e-19 2.558e-19 2.157e-19 1.720e-19 4.570e-20 2.551e-20 1.763e-20 6.966e-21 4.630e-20 1.672e-20 7.703e-21 6.890e-21 6.330e-21 2.066e-21 4.458e-21 3.384e-21 2.486e-21 1.353e-21 5.318e-21 2.555e-21
52832 GOODS-N 189.127426 62.208119 4.399e-19 3.264e-19 1.665e-19 1.050e-19 8.793e-20 9.405e-20 8.218e-20 6.246e-20 1.869e-20 9.629e-21 -9.900e+01 -9.900e+01 4.935e-20 2.041e-20 9.590e-21 8.641e-21 7.765e-21 3.176e-21 5.780e-21 5.376e-21 2.934e-21 1.237e-21 4.045e-21 1.748e-21
80612 GOODS-N 189.127576 62.257602 2.572e-19 2.863e-19 1.867e-19 2.200e-19 1.742e-19 6.978e-20 5.338e-20 4.798e-20 7.490e-21 6.630e-21 -9.900e+01 2.351e-22 4.461e-20 1.690e-20 6.660e-21 6.188e-21 5.765e-21 2.047e-21 4.694e-21 3.411e-21 2.705e-21 1.418e-21 6.480e-21 3.361e-21
81075 GOODS-N 189.127649 62.259384 2.540e-18 2.203e-18 2.345e-18 2.310e-18 1.892e-18 1.209e-18 1.052e-18 8.948e-19 1.681e-19 9.228e-20 5.625e-20 3.216e-20 5.095e-20 3.314e-20 1.318e-20 1.215e-20 1.124e-20 4.036e-21 8.872e-21 9.255e-21 2.063e-21 1.153e-21 5.486e-21 2.879e-21
82117 GOODS-N 189.127775 62.259755 1.918e-19 2.108e-19 2.114e-19 2.186e-19 1.730e-19 9.811e-20 7.654e-20 6.489e-20 1.630e-21 -9.900e+01 -9.900e+01 -9.900e+01 5.523e-20 2.528e-20 9.954e-21 9.304e-21 8.563e-21 2.996e-21 6.848e-21 4.362e-21 1.873e-21 1.069e-21 5.186e-21 2.674e-21
72718 GOODS-N 189.127858 62.244309 8.815e-19 5.572e-19 5.385e-19 6.579e-19 8.539e-19 1.329e-18 1.277e-18 1.258e-18 4.965e-19 3.131e-19 1.451e-19 6.247e-20 5.746e-20 4.692e-20 1.808e-20 1.677e-20 1.574e-20 6.045e-21 1.396e-20 8.682e-21 2.838e-21 1.123e-21 6.457e-21 3.613e-21
72251 GOODS-N 189.127900 62.242155 9.893e-20 2.227e-19 2.198e-19 1.389e-19 1.208e-19 7.574e-20 7.204e-20 7.142e-20 1.638e-20 7.316e-21 -9.900e+01 -9.900e+01 5.463e-20 1.952e-20 7.858e-21 7.497e-21 6.911e-21 2.475e-21 1.050e-17 4.558e-21 2.879e-21 1.272e-21 6.939e-21 3.821e-21
74473 GOODS-N 189.128131 62.246250 3.757e-20 2.359e-21 1.001e-19 1.099e-19 7.371e-20 3.797e-20 3.444e-20 2.219e-20 8.881e-21 6.377e-21 -9.900e+01 -9.900e+01 5.586e-20 1.821e-20 7.395e-21 6.808e-21 6.184e-21 2.517e-21 5.398e-21 3.949e-21 2.360e-21 9.621e-22 5.883e-21 3.179e-21
84914 GOODS-N 189.128187 62.264206 1.961e-19 1.495e-19 1.022e-19 7.307e-20 5.534e-20 6.588e-20 5.839e-20 5.224e-20 1.092e-20 5.882e-21 -9.900e+01 -9.900e+01 4.040e-20 1.590e-20 5.917e-21 5.447e-21 4.948e-21 1.894e-21 4.261e-21 3.005e-21 1.140e-21 7.797e-22 4.155e-21 2.249e-21
78362 GOODS-N 189.128315 62.253715 1.372e-19 2.181e-20 1.122e-19 1.173e-19 2.097e-19 6.796e-19 7.843e-19 7.854e-19 3.944e-19 2.771e-19 1.627e-19 5.279e-20 5.169e-20 2.283e-20 9.093e-21 8.386e-21 7.794e-21 2.755e-21 6.394e-21 6.631e-21 2.148e-21 1.113e-21 5.407e-21 2.875e-21
47666 GOODS-N 189.128324 62.199606 1.023e-19 1.186e-19 1.908e-19 2.323e-19 1.905e-19 1.441e-19 1.238e-19 1.058e-19 1.510e-20 7.734e-21 -9.900e+01 4.789e-21 4.516e-20 1.556e-20 7.310e-21 6.565e-21 5.886e-21 3.313e-21 4.169e-21 5.185e-21 2.097e-21 1.182e-21 3.494e-21 3.099e-20
75413 GOODS-N 189.128494 62.248214 1.895e-18 1.611e-18 9.796e-19 9.177e-19 7.974e-19 4.797e-19 3.978e-19 3.144e-19 7.092e-20 3.143e-20 1.303e-20 3.127e-21 4.214e-20 1.557e-20 6.323e-21 5.821e-21 5.288e-21 2.033e-21 4.641e-21 3.537e-21 1.798e-21 8.626e-22 5.376e-21 2.847e-21
70099 GOODS-N 189.128501 62.238402 3.980e-19 4.666e-19 3.154e-19 2.230e-19 2.472e-19 3.969e-19 3.903e-19 3.694e-19 1.621e-19 1.134e-19 6.171e-20 1.434e-20 4.038e-20 1.484e-20 6.600e-21 6.291e-21 5.808e-21 1.802e-21 5.210e-21 3.342e-21 2.251e-21 1.217e-21 7.864e-21 4.140e-21
71474 GOODS-N 189.128592 62.242648 2.949e-18 3.289e-18 4.541e-18 4.656e-18 4.444e-18 3.367e-18 3.051e-18 2.827e-18 4.530e-19 2.537e-19 1.178e-19 1.191e-19 5.789e-20 3.732e-20 1.468e-20 1.409e-20 1.299e-20 4.613e-21 1.070e-20 8.125e-21 2.948e-21 1.229e-21 6.651e-21 3.726e-21
81426 GOODS-N 189.128600 62.258756 5.495e-20 6.630e-20 6.861e-20 1.059e-19 9.343e-20 8.021e-20 6.959e-20 5.831e-20 9.512e-21 3.728e-21 1.183e-21 1.410e-21 4.442e-20 2.017e-20 7.977e-21 7.345e-21 6.872e-21 2.395e-21 5.535e-21 4.330e-21 2.006e-21 1.104e-21 5.166e-21 2.680e-21
45559 GOODS-N 189.128738 62.194606 1.263e-20 1.060e-19 1.063e-19 6.295e-20 4.845e-20 4.079e-20 -9.900e+01 3.044e-20 7.520e-21 6.344e-21 6.946e-22 -9.900e+01 5.924e-20 1.997e-20 7.684e-21 6.965e-21 6.190e-21 5.211e-21 -9.900e+01 6.323e-21 2.513e-21 1.607e-21 4.415e-21 3.347e-21
76264 GOODS-N 189.128874 62.249312 7.672e-20 1.206e-19 1.057e-19 1.019e-19 7.983e-20 5.112e-20 4.582e-20 3.647e-20 1.558e-21 1.625e-22 -9.900e+01 -9.900e+01 4.197e-20 1.674e-20 6.797e-21 6.257e-21 5.765e-21 2.176e-21 5.088e-21 2.806e-21 1.425e-21 7.266e-22 4.417e-21 2.383e-21
79055 GOODS-N 189.129138 62.257726 5.431e-19 1.913e-18 5.092e-18 1.031e-17 1.191e-17 9.072e-18 7.428e-18 6.252e-18 4.861e-19 2.129e-19 8.903e-20 2.662e-20 3.704e-20 1.365e-20 5.320e-21 4.956e-21 4.603e-21 1.634e-21 3.890e-21 4.508e-21 2.077e-21 1.108e-21 4.944e-21 2.599e-21
45523 GOODS-N 189.129231 62.194722 7.383e-19 6.646e-19 3.910e-19 2.127e-19 1.256e-19 6.700e-20 -9.900e+01 5.402e-20 1.119e-20 4.057e-21 1.273e-20 1.731e-23 5.490e-20 2.174e-20 8.393e-21 7.586e-21 6.771e-21 5.443e-21 -9.900e+01 7.691e-21 2.607e-21 1.654e-21 4.513e-21 5.440e-20
50612 GOODS-N 189.129364 62.204319 3.485e-20 1.039e-19 1.827e-19 1.322e-19 9.255e-20 4.481e-20 3.073e-20 3.778e-20 1.838e-20 9.943e-21 -9.900e+01 -9.900e+01 4.326e-20 1.529e-20 7.154e-21 6.389e-21 5.683e-21 3.258e-21 4.316e-21 4.672e-21 4.069e-21 1.935e-21 5.450e-21 2.447e-21
70648 GOODS-N 189.129419 62.240217 4.858e-19 4.468e-19 2.501e-19 1.882e-19 1.719e-19 1.807e-19 -9.900e+01 1.413e-19 4.434e-20 2.957e-20 4.213e-21 2.930e-21 4.505e-20 1.843e-20 7.403e-21 7.054e-21 6.501e-21 2.269e-21 -9.900e+01 3.614e-21 2.714e-21 1.307e-21 7.236e-21 4.067e-21
89453 GOODS-N 189.129508 62.273472 1.407e-18 9.161e-19 5.172e-19 6.038e-19 5.460e-19 3.397e-19 2.776e-19 2.238e-19 5.231e-20 2.350e-20 6.541e-21 2.336e-22 4.444e-20 2.358e-20 9.606e-21 8.900e-21 8.378e-21 2.898e-21 6.209e-21 4.543e-21 2.501e-21 1.322e-21 5.106e-21 2.539e-21
76481 GOODS-N 189.129639 62.249623 2.278e-19 1.721e-19 1.291e-19 1.804e-19 7.048e-20 3.061e-20 3.340e-20 2.350e-20 1.201e-21 4.445e-22 -9.900e+01 -9.900e+01 3.973e-20 1.337e-20 5.797e-21 5.324e-21 4.895e-21 1.741e-21 3.989e-21 2.074e-21 9.352e-22 4.872e-22 2.965e-21 1.605e-21
43988 GOODS-N 189.129737 62.191877 2.184e-19 2.199e-19 1.447e-19 1.329e-19 1.394e-19 1.021e-19 -9.900e+01 6.503e-20 1.519e-20 7.520e-21 -9.900e+01 4.226e-22 5.025e-20 1.454e-20 7.656e-21 6.799e-21 5.899e-21 4.471e-21 -9.900e+01 5.430e-21 2.765e-21 1.615e-21 3.961e-21 2.059e-21
87394 GOODS-N 189.129759 62.269070 1.272e-19 1.065e-19 7.955e-20 6.864e-20 6.008e-20 3.604e-20 3.110e-20 2.110e-20 4.148e-21 2.826e-21 -9.900e+01 8.748e-22 4.394e-20 1.724e-20 6.125e-21 5.452e-21 5.331e-21 1.794e-21 4.167e-21 2.032e-21 2.135e-21 1.105e-21 4.922e-21 2.388e-21
